净值日期,单位净值,累计净值,日增长率
2020-12-09,2.3230,2.3230,-1.40
2020-12-10,2.3350,2.3350,0.52
2020-12-11,2.3060,2.3060,-1.24
2020-12-14,2.3540,2.3540,2.08
2020-12-15,2.3670,2.3670,0.55
2020-12-16,2.3620,2.3620,-0.21
2020-12-17,2.3880,2.3880,1.10
2020-12-18,2.3900,2.3900,0.08
2020-12-21,2.4400,2.4400,2.09
2020-12-22,2.3880,2.3880,-2.13
2020-12-23,2.4190,2.4190,1.30
2020-12-24,2.4030,2.4030,-0.66
2020-12-25,2.4290,2.4290,1.08
2020-12-28,2.4260,2.4260,-0.12
2020-12-29,2.3960,2.3960,-1.24
2020-12-30,2.4450,2.4450,2.05
2020-12-31,2.5080,2.5080,2.58
2021-01-04,2.5850,2.5850,3.07
2021-01-05,2.5980,2.5980,0.50
2021-01-06,2.5760,2.5760,-0.85
2021-01-07,2.5950,2.5950,0.74
2021-01-08,2.5620,2.5620,-1.27
2021-01-11,2.5240,2.5240,-1.48
2021-01-12,2.5880,2.5880,2.54
2021-01-13,2.5440,2.5440,-1.70
2021-01-14,2.5070,2.5070,-1.45
2021-01-15,2.5220,2.5220,0.60
2021-01-18,2.5730,2.5730,2.02
2021-01-19,2.5600,2.5600,-0.51
2021-01-20,2.6060,2.6060,1.80
2021-01-21,2.6590,2.6590,2.03
2021-01-22,2.6880,2.6880,1.09
2021-01-25,2.7120,2.7120,0.89
2021-01-26,2.6480,2.6480,-2.36
2021-01-27,2.6550,2.6550,0.26
2021-01-28,2.5810,2.5810,-2.79
2021-01-29,2.5460,2.5460,-1.36
2021-02-01,2.5610,2.5610,0.59
2021-02-02,2.6120,2.6120,1.99
2021-02-03,2.5910,2.5910,-0.80
2021-02-04,2.5320,2.5320,-2.28
2021-02-05,2.4820,2.4820,-1.97
2021-02-08,2.5220,2.5220,1.61
2021-02-09,2.5780,2.5780,2.22
2021-02-10,2.5880,2.5880,0.39
2021-02-18,2.6340,2.6340,1.78
2021-02-19,2.6680,2.6680,1.29
2021-02-22,2.6630,2.6630,-0.19
2021-02-23,2.6850,2.6850,0.83
2021-02-24,2.6460,2.6460,-1.45
2021-02-25,2.6440,2.6440,-0.08
2021-02-26,2.5870,2.5870,-2.16
2021-03-01,2.6830,2.6830,3.71
2021-03-02,2.6810,2.6810,-0.07
2021-03-03,2.7500,2.7500,2.57
2021-03-04,2.7040,2.7040,-1.67
2021-03-05,2.6770,2.6770,-1.00
2021-03-08,2.6200,2.6200,-2.13
2021-03-09,2.5690,2.5690,-1.95
2021-03-10,2.5580,2.5580,-0.43
2021-03-11,2.6260,2.6260,2.66
2021-03-12,2.6430,2.6430,0.65
2021-03-15,2.6260,2.6260,-0.64
2021-03-16,2.6170,2.6170,-0.34
2021-03-17,2.6410,2.6410,0.92
2021-03-18,2.6710,2.6710,1.14
2021-03-19,2.6490,2.6490,-0.82
2021-03-22,2.6710,2.6710,0.83
2021-03-23,2.6330,2.6330,-1.42
2021-03-24,2.5820,2.5820,-1.94
2021-03-25,2.5820,2.5820,0.00
2021-03-26,2.6430,2.6430,2.36
2021-03-29,2.6690,2.6690,0.98
2021-03-30,2.6800,2.6800,0.41
2021-03-31,2.6450,2.6450,-1.31
2021-04-01,2.6860,2.6860,1.55
2021-04-02,2.7070,2.7070,0.78
2021-04-06,2.7210,2.7210,0.52
2021-04-07,2.7270,2.7270,0.22
2021-04-08,2.7490,2.7490,0.81
2021-04-09,2.7430,2.7430,-0.22
2021-04-12,2.6940,2.6940,-1.79
2021-04-13,2.6830,2.6830,-0.41
2021-04-14,2.7280,2.7280,1.68
2021-04-15,2.7330,2.7330,0.18
2021-04-16,2.7470,2.7470,0.51
2021-04-19,2.7900,2.7900,1.57
2021-04-20,2.7890,2.7890,-0.04
2021-04-21,2.7930,2.7930,0.14
2021-04-22,2.8100,2.8100,0.61
2021-04-23,2.8310,2.8310,0.75
2021-04-26,2.8280,2.8280,-0.11
2021-04-27,2.8190,2.8190,-0.32
2021-04-28,2.8480,2.8480,1.03
2021-04-29,2.8490,2.8490,0.04
2021-04-30,2.8540,2.8540,0.18
2021-05-06,2.8750,2.8750,0.74
2021-05-07,2.8430,2.8430,-1.11
2021-05-10,2.8780,2.8780,1.23
2021-05-11,2.8740,2.8740,-0.14
2021-05-12,2.8920,2.8920,0.63
2021-05-13,2.8690,2.8690,-0.80
2021-05-14,2.9260,2.9260,1.99
2021-05-17,2.9470,2.9470,0.72
2021-05-18,2.9700,2.9700,0.78
2021-05-19,3.0000,3.0000,1.01
2021-05-20,2.9840,2.9840,-0.53
2021-05-21,2.9660,2.9660,-0.60
2021-05-24,3.0030,3.0030,1.25
2021-05-25,3.0430,3.0430,1.33
2021-05-26,3.0370,3.0370,-0.20
2021-05-27,3.0790,3.0790,1.38
2021-05-28,3.1000,3.1000,0.68
2021-05-31,3.1690,3.1690,2.23
2021-06-01,3.1770,3.1770,0.25
2021-06-02,3.1440,3.1440,-1.04
2021-06-03,3.1440,3.1440,0.00
2021-06-04,3.1830,3.1830,1.24
2021-06-07,3.1990,3.1990,0.50
2021-06-08,3.1660,3.1660,-1.03
2021-06-09,3.1680,3.1680,0.06
2021-06-10,3.2090,3.2090,1.29
2021-06-11,3.1740,3.1740,-1.09
2021-06-15,3.1470,3.1470,-0.85
2021-06-16,3.0790,3.0790,-2.16
2021-06-17,3.1250,3.1250,1.49
2021-06-18,3.1810,3.1810,1.79
2021-06-21,3.2470,3.2470,2.07
2021-06-22,3.2510,3.2510,0.12
2021-06-23,3.3130,3.3130,1.91
2021-06-24,3.2640,3.2640,-1.48
2021-06-25,3.2880,3.2880,0.74
2021-06-28,3.3170,3.3170,0.88
2021-06-29,3.3020,3.3020,-0.45
2021-06-30,3.3620,3.3620,1.82
2021-07-01,3.3090,3.3090,-1.58
2021-07-02,3.2970,3.2970,-0.36
2021-07-05,3.3690,3.3690,2.18
2021-07-06,3.3670,3.3670,-0.06
2021-07-07,3.4360,3.4360,2.05
2021-07-08,3.4930,3.4930,1.66
2021-07-09,3.5440,3.5440,1.46
2021-07-12,3.6060,3.6060,1.75
2021-07-13,3.6130,3.6130,0.19
2021-07-14,3.5360,3.5360,-2.13
2021-07-15,3.5590,3.5590,0.65
2021-07-16,3.5900,3.5900,0.87
2021-07-19,3.5760,3.5760,-0.39
2021-07-20,3.6150,3.6150,1.09
2021-07-21,3.7050,3.7050,2.49
2021-07-22,3.7310,3.7310,0.70
2021-07-23,3.7530,3.7530,0.59
2021-07-26,3.7420,3.7420,-0.29
2021-07-27,3.6180,3.6180,-3.31
2021-07-28,3.5680,3.5680,-1.38
2021-07-29,3.7040,3.7040,3.81
2021-07-30,3.7330,3.7330,0.78
2021-08-02,3.7580,3.7580,0.67
2021-08-03,3.6610,3.6610,-2.58
2021-08-04,3.7990,3.7990,3.77
2021-08-05,3.8070,3.8070,0.21
2021-08-06,3.8300,3.8300,0.60
2021-08-09,3.8150,3.8150,-0.39
2021-08-10,3.8370,3.8370,0.58
2021-08-11,3.8930,3.8930,1.46
2021-08-12,3.8880,3.8880,-0.13
2021-08-13,3.8880,3.8880,0.00
2021-08-16,3.8550,3.8550,-0.85
2021-08-17,3.7500,3.7500,-2.72
2021-08-18,3.7710,3.7710,0.56
2021-08-19,3.8060,3.8060,0.93
2021-08-20,3.8240,3.8240,0.47
2021-08-23,3.9280,3.9280,2.72
2021-08-24,3.9810,3.9810,1.35
2021-08-25,3.9860,3.9860,0.13
2021-08-26,3.9910,3.9910,0.13
2021-08-27,4.0350,4.0350,1.10
2021-08-30,4.0810,4.0810,1.14
2021-08-31,4.0570,4.0570,-0.59
2021-09-01,3.9990,3.9990,-1.43
2021-09-02,4.0520,4.0520,1.33
2021-09-03,3.9870,3.9870,-1.60
2021-09-06,4.0290,4.0290,1.05
2021-09-07,4.1390,4.1390,2.73
2021-09-08,4.1200,4.1200,-0.46
2021-09-09,4.1310,4.1310,0.27
2021-09-10,4.1590,4.1590,0.68
2021-09-13,4.1620,4.1620,0.07
2021-09-14,4.1540,4.1540,-0.19
2021-09-15,4.1790,4.1790,0.60
2021-09-16,4.0830,4.0830,-2.30
2021-09-17,4.0840,4.0840,0.02
2021-09-22,4.1040,4.1040,0.49
2021-09-23,4.1070,4.1070,0.07
2021-09-24,4.0650,4.0650,-1.02
2021-09-27,3.9590,3.9590,-2.61
2021-09-28,3.9940,3.9940,0.88
2021-09-29,3.8660,3.8660,-3.20
2021-09-30,3.9490,3.9490,2.15
2021-10-08,3.9180,3.9180,-0.79
2021-10-11,3.8980,3.8980,-0.51
2021-10-12,3.8120,3.8120,-2.21
2021-10-13,3.8550,3.8550,1.13
2021-10-14,3.8730,3.8730,0.47
2021-10-15,3.8910,3.8910,0.46
2021-10-18,3.9080,3.9080,0.44
2021-10-19,3.9290,3.9290,0.54
2021-10-20,3.9510,3.9510,0.56
2021-10-21,3.9400,3.9400,-0.28
2021-10-22,3.9390,3.9390,-0.03
2021-10-25,3.9800,3.9800,1.04
2021-10-26,3.9750,3.9750,-0.13
2021-10-27,3.9800,3.9800,0.13
2021-10-28,3.9320,3.9320,-1.21
2021-10-29,3.9650,3.9650,0.84
2021-11-01,3.9750,3.9750,0.25
2021-11-02,3.9400,3.9400,-0.88
2021-11-03,3.9150,3.9150,-0.63
2021-11-04,3.9670,3.9670,1.33
2021-11-05,3.9080,3.9080,-1.49
2021-11-08,3.9730,3.9730,1.66
2021-11-09,4.0150,4.0150,1.06
2021-11-10,3.9960,3.9960,-0.47
2021-11-11,4.0320,4.0320,0.90
2021-11-12,4.0830,4.0830,1.26
2021-11-15,4.0610,4.0610,-0.54
2021-11-16,4.0160,4.0160,-1.11
2021-11-17,4.0960,4.0960,1.99
2021-11-18,4.1030,4.1030,0.17
2021-11-19,4.1320,4.1320,0.71
2021-11-22,4.2130,4.2130,1.96
2021-11-23,4.2020,4.2020,-0.26
2021-11-24,4.1830,4.1830,-0.45
2021-11-25,4.1850,4.1850,0.05
2021-11-26,4.1620,4.1620,-0.55
2021-11-29,4.2440,4.2440,1.97
2021-11-30,4.2470,4.2470,0.07
2021-12-01,4.2190,4.2190,-0.66
2021-12-02,4.2010,4.2010,-0.43
2021-12-03,4.2350,4.2350,0.81
2021-12-06,4.1600,4.1600,-1.77
2021-12-07,4.1290,4.1290,-0.75
2021-12-08,4.1990,4.1990,1.70
2021-12-09,4.2340,4.2340,0.83
2021-12-10,4.2330,4.2330,-0.02
2021-12-13,4.2530,4.2530,0.47
2021-12-14,4.2410,4.2410,-0.28
2021-12-15,4.2530,4.2530,0.28
2021-12-16,4.2580,4.2580,0.12
2021-12-17,4.1890,4.1890,-1.62
2021-12-20,4.1110,4.1110,-1.86
2021-12-21,4.1700,4.1700,1.44
2021-12-22,4.1940,4.1940,0.58
2021-12-23,4.2100,4.2100,0.38
2021-12-24,4.1640,4.1640,-1.09
2021-12-27,4.1880,4.1880,0.58
2021-12-28,4.2060,4.2060,0.43
2021-12-29,4.1740,4.1740,-0.76
2021-12-30,4.2320,4.2320,1.39
2021-12-31,4.2580,4.2580,0.61
2022-01-04,4.2210,4.2210,-0.87
2022-01-05,4.1340,4.1340,-2.06
2022-01-06,4.1220,4.1220,-0.29
2022-01-07,4.0670,4.0670,-1.33
2022-01-10,4.0650,4.0650,-0.05
2022-01-11,4.0140,4.0140,-1.25
2022-01-12,4.0710,4.0710,1.42
2022-01-13,3.9890,3.9890,-2.01
2022-01-14,4.0000,4.0000,0.28
2022-01-17,4.0600,4.0600,1.50
2022-01-18,4.0670,4.0670,0.17
2022-01-19,3.9980,3.9980,-1.70
2022-01-20,3.9620,3.9620,-0.90
2022-01-21,3.9280,3.9280,-0.86
2022-01-24,3.9470,3.9470,0.48
2022-01-25,3.8220,3.8220,-3.17
2022-01-26,3.8420,3.8420,0.52
2022-01-27,3.7560,3.7560,-2.24
2022-01-28,3.7330,3.7330,-0.61
2022-02-07,3.7770,3.7770,1.18
2022-02-08,3.7430,3.7430,-0.90
2022-02-09,3.8170,3.8170,1.98
2022-02-10,3.7950,3.7950,-0.58
2022-02-11,3.7140,3.7140,-2.13
2022-02-14,3.6830,3.6830,-0.83
2022-02-15,3.7670,3.7670,2.28
2022-02-16,3.7750,3.7750,0.21
2022-02-17,3.8080,3.8080,0.87
2022-02-18,3.8050,3.8050,-0.08
