净值日期,单位净值,累计净值,日增长率
2017-07-07,0.8892,0.8892,-0.12
2017-07-10,0.8985,0.8985,1.05
2017-07-11,0.9040,0.9040,0.61
2017-07-12,0.9026,0.9026,-0.15
2017-07-13,0.9061,0.9061,0.39
2017-07-14,0.9110,0.9110,0.54
2017-07-17,0.9082,0.9082,-0.31
2017-07-18,0.9028,0.9028,-0.59
2017-07-19,0.9219,0.9219,2.12
2017-07-20,0.9117,0.9117,-1.11
2017-07-21,0.9051,0.9051,-0.72
2017-07-24,0.9059,0.9059,0.09
2017-07-25,0.9269,0.9269,2.32
2017-07-26,0.9247,0.9247,-0.24
2017-07-27,0.9332,0.9332,0.92
2017-07-28,0.9295,0.9295,-0.40
2017-07-31,0.9270,0.9270,-0.27
2017-08-01,0.9214,0.9214,-0.60
2017-08-02,0.9108,0.9108,-1.15
2017-08-03,0.8833,0.8833,-3.02
2017-08-04,0.8961,0.8961,1.45
2017-08-07,0.8832,0.8832,-1.44
2017-08-08,0.8851,0.8851,0.22
2017-08-09,0.8824,0.8824,-0.31
2017-08-10,0.8660,0.8660,-1.86
2017-08-11,0.8634,0.8634,-0.30
2017-08-14,0.8568,0.8568,-0.76
2017-08-15,0.8550,0.8550,-0.21
2017-08-16,0.8444,0.8444,-1.24
2017-08-17,0.8300,0.8300,-1.71
2017-08-18,0.8369,0.8369,0.83
2017-08-21,0.8294,0.8294,-0.90
2017-08-22,0.8352,0.8352,0.70
2017-08-23,0.8429,0.8429,0.92
2017-08-24,0.8435,0.8435,0.07
2017-08-25,0.8446,0.8446,0.13
2017-08-28,0.8383,0.8383,-0.75
2017-08-29,0.8343,0.8343,-0.48
2017-08-30,0.8360,0.8360,0.20
2017-08-31,0.8436,0.8436,0.91
2017-09-01,0.8546,0.8546,1.30
2017-09-05,0.8432,0.8432,0.00
2017-09-06,0.8538,0.8538,1.26
2017-09-07,0.8532,0.8532,-0.07
2017-09-08,0.8360,0.8360,-2.02
2017-09-11,0.8429,0.8429,0.83
2017-09-12,0.8553,0.8553,1.47
2017-09-13,0.8750,0.8750,2.30
2017-09-14,0.8793,0.8793,0.49
2017-09-15,0.8846,0.8846,0.60
2017-09-18,0.8902,0.8902,0.63
2017-09-19,0.8946,0.8946,0.49
2017-09-20,0.9099,0.9099,1.71
2017-09-21,0.9177,0.9177,0.86
2017-09-22,0.9238,0.9238,0.66
2017-09-25,0.9435,0.9435,2.13
2017-09-26,0.9464,0.9464,0.31
2017-09-27,0.9529,0.9529,0.69
2017-09-28,0.9516,0.9516,-0.14
2017-09-29,0.9534,0.9534,0.19
2017-10-09,0.9514,0.9514,-0.21
2017-10-10,0.9461,0.9461,-0.56
2017-10-11,0.9428,0.9428,-0.35
2017-10-12,0.9390,0.9390,-0.40
2017-10-13,0.9387,0.9387,-0.03
2017-10-16,0.9376,0.9376,-0.12
2017-10-17,0.9409,0.9409,0.35
2017-10-18,0.9378,0.9378,-0.33
2017-10-19,0.9348,0.9348,-0.32
2017-10-20,0.9399,0.9399,0.55
2017-10-23,0.9308,0.9308,-0.97
2017-10-24,0.9327,0.9327,0.20
2017-10-25,0.9232,0.9232,-1.02
2017-10-26,0.9272,0.9272,0.43
2017-10-27,0.9487,0.9487,2.32
2017-10-30,0.9540,0.9540,0.56
2017-10-31,0.9606,0.9606,0.69
2017-11-01,0.9817,0.9817,2.20
2017-11-02,0.9791,0.9791,-0.26
2017-11-03,0.9874,0.9874,0.85
2017-11-06,1.0179,1.0179,3.09
2017-11-07,1.0143,1.0143,-0.35
2017-11-08,1.0068,1.0068,-0.74
2017-11-09,1.0112,1.0112,0.44
2017-11-10,1.0059,1.0059,-0.52
2017-11-13,0.9967,0.9967,-0.91
2017-11-14,0.9753,0.9753,-2.15
2017-11-15,0.9632,0.9632,-1.24
2017-11-16,0.9650,0.9650,0.19
2017-11-17,0.9736,0.9736,0.89
2017-11-20,0.9677,0.9677,-0.61
2017-11-21,0.9720,0.9720,0.44
2017-11-22,0.9755,0.9755,0.36
2017-11-24,0.9701,0.9701,0.00
2017-11-27,0.9538,0.9538,-1.68
2017-11-28,0.9618,0.9618,0.84
2017-11-29,0.9669,0.9669,0.53
2017-11-30,0.9846,0.9846,1.83
2017-12-01,0.9948,0.9948,1.04
2017-12-04,0.9867,0.9867,-0.81
2017-12-05,0.9853,0.9853,-0.14
2017-12-06,0.9643,0.9643,-2.13
2017-12-07,0.9715,0.9715,0.75
2017-12-08,0.9860,0.9860,1.49
2017-12-11,0.9917,0.9917,0.58
2017-12-12,0.9864,0.9864,-0.53
2017-12-13,0.9842,0.9842,-0.22
2017-12-14,0.9778,0.9778,-0.65
2017-12-15,0.9750,0.9750,-0.29
2017-12-18,0.9872,0.9872,1.25
2017-12-19,0.9884,0.9884,0.12
2017-12-20,1.0101,1.0101,2.20
2017-12-21,1.0287,1.0287,1.84
2017-12-22,1.0345,1.0345,0.56
2017-12-26,1.0453,1.0453,0.00
2017-12-27,1.0379,1.0379,-0.71
2017-12-28,1.0410,1.0410,0.30
2017-12-29,1.0326,1.0326,-0.81
2017-12-31,1.0325,1.0325,0.00
2018-01-02,1.0448,1.0448,1.18
2018-01-03,1.0539,1.0539,0.87
2018-01-04,1.0625,1.0625,0.82
2018-01-05,1.0585,1.0585,-0.38
2018-01-08,1.0616,1.0616,0.29
2018-01-09,1.0600,1.0600,-0.15
2018-01-10,1.0614,1.0614,0.13
2018-01-11,1.0841,1.0841,2.14
2018-01-12,1.0920,1.0920,0.73
2018-01-16,1.0661,1.0661,0.00
2018-01-17,1.0757,1.0757,0.90
2018-01-18,1.0693,1.0693,-0.60
2018-01-19,1.0638,1.0638,-0.51
2018-01-22,1.0855,1.0855,2.04
2018-01-23,1.0862,1.0862,0.06
2018-01-24,1.0814,1.0814,-0.44
2018-01-25,1.0647,1.0647,-1.54
2018-01-26,1.0677,1.0677,0.28
2018-01-29,1.0461,1.0461,-2.02
2018-01-30,1.0194,1.0194,-2.55
2018-01-31,1.0208,1.0208,0.14
2018-02-01,1.0201,1.0201,-0.07
2018-02-02,0.9824,0.9824,-3.70
2018-02-05,0.9527,0.9527,-3.02
2018-02-06,0.9616,0.9616,0.93
2018-02-07,0.9411,0.9411,-2.13
2018-02-08,0.9008,0.9008,-4.28
2018-02-09,0.9046,0.9046,0.42
2018-02-12,0.9248,0.9248,2.23
2018-02-13,0.9230,0.9230,-0.19
2018-02-14,0.9556,0.9556,3.53
2018-02-22,0.9425,0.9425,-1.37
2018-02-23,0.9630,0.9630,2.18
2018-02-26,0.9638,0.9638,0.08
2018-02-27,0.9437,0.9437,-2.09
2018-02-28,0.9215,0.9215,-2.35
2018-03-01,0.9256,0.9256,0.44
2018-03-02,0.9354,0.9354,1.06
2018-03-05,0.9487,0.9487,1.42
2018-03-06,0.9451,0.9451,-0.38
2018-03-07,0.9392,0.9392,-0.62
2018-03-08,0.9391,0.9391,-0.01
2018-03-09,0.9591,0.9591,2.13
2018-03-12,0.9530,0.9530,-0.64
2018-03-13,0.9466,0.9466,-0.67
2018-03-14,0.9445,0.9445,-0.22
2018-03-15,0.9340,0.9340,-1.11
2018-03-16,0.9492,0.9492,1.63
2018-03-19,0.9301,0.9301,-2.01
2018-03-20,0.9451,0.9451,1.61
2018-03-21,0.9782,0.9782,3.50
2018-03-22,0.9605,0.9605,-1.81
2018-03-23,0.9612,0.9612,0.07
2018-03-26,0.9792,0.9792,1.87
2018-03-27,0.9592,0.9592,-2.04
2018-03-28,0.9431,0.9431,-1.68
2018-03-29,0.9678,0.9678,2.62
2018-04-02,0.9373,0.9373,0.00
2018-04-03,0.9551,0.9551,1.90
2018-04-04,0.9550,0.9550,-0.01
2018-04-09,0.9595,0.9595,0.47
2018-04-10,0.9937,0.9937,3.56
2018-04-11,1.0062,1.0062,1.26
2018-04-12,1.0036,1.0036,-0.26
2018-04-13,1.0206,1.0206,1.69
2018-04-16,1.0332,1.0332,1.23
2018-04-17,1.0396,1.0396,0.62
2018-04-18,1.0592,1.0592,1.89
2018-04-19,1.0605,1.0605,0.12
2018-04-20,1.0593,1.0593,-0.11
2018-04-23,1.0667,1.0667,0.70
2018-04-24,1.0580,1.0580,-0.82
2018-04-25,1.0637,1.0637,0.54
2018-04-26,1.0860,1.0860,2.10
2018-04-27,1.0720,1.0720,-1.29
2018-05-02,1.0862,1.0862,1.32
2018-05-03,1.0808,1.0808,-0.50
2018-05-04,1.0861,1.0861,0.49
2018-05-07,1.0893,1.0893,0.29
2018-05-08,1.1043,1.1043,1.38
2018-05-09,1.1228,1.1228,1.68
2018-05-10,1.1271,1.1271,0.38
2018-05-11,1.1167,1.1167,-0.92
2018-05-14,1.1222,1.1222,0.49
2018-05-15,1.1283,1.1283,0.54
2018-05-16,1.1367,1.1367,0.74
2018-05-17,1.1631,1.1631,2.32
2018-05-18,1.1563,1.1563,-0.58
2018-05-21,1.1713,1.1713,1.30
2018-05-22,1.1505,1.1505,-1.78
2018-05-23,1.1454,1.1454,-0.44
2018-05-24,1.1351,1.1351,-0.90
2018-05-25,1.1073,1.1073,-2.45
2018-05-29,1.1116,1.1116,0.00
2018-05-30,1.1510,1.1510,3.54
2018-05-31,1.1366,1.1366,-1.25
2018-06-01,1.1426,1.1426,0.53
2018-06-04,1.1314,1.1314,-0.98
2018-06-05,1.1230,1.1230,-0.74
2018-06-06,1.1186,1.1186,-0.39
2018-06-07,1.1371,1.1371,1.65
2018-06-08,1.1333,1.1333,-0.33
2018-06-11,1.1400,1.1400,0.59
2018-06-12,1.1332,1.1332,-0.60
2018-06-13,1.1336,1.1336,0.04
2018-06-14,1.1203,1.1203,-1.17
2018-06-15,1.0985,1.0985,-1.95
2018-06-19,1.1190,1.1190,1.87
2018-06-20,1.1392,1.1392,1.81
2018-06-21,1.1119,1.1119,-2.40
2018-06-22,1.1436,1.1436,2.85
2018-06-25,1.1160,1.1160,-2.41
2018-06-26,1.1419,1.1419,2.32
2018-06-27,1.1640,1.1640,1.94
2018-06-28,1.1676,1.1676,0.31
2018-06-29,1.1780,1.1780,0.89
2018-06-30,1.1779,1.1779,0.00
2018-07-02,1.1594,1.1594,-1.58
2018-07-03,1.1748,1.1748,1.33
2018-07-05,1.1659,1.1659,0.00
2018-07-06,1.1838,1.1838,1.54
2018-07-09,1.2072,1.2072,1.98
2018-07-10,1.2063,1.2063,-0.07
2018-07-11,1.1789,1.1789,-2.27
2018-07-12,1.1886,1.1886,0.82
2018-07-13,1.1964,1.1964,0.66
2018-07-16,1.1796,1.1796,-1.40
2018-07-17,1.1786,1.1786,-0.08
2018-07-18,1.1823,1.1823,0.31
2018-07-19,1.1856,1.1856,0.28
2018-07-20,1.1912,1.1912,0.47
2018-07-23,1.1893,1.1893,-0.16
2018-07-24,1.2076,1.2076,1.54
2018-07-25,1.2235,1.2235,1.32
2018-07-26,1.2319,1.2319,0.69
2018-07-27,1.2247,1.2247,-0.58
2018-07-30,1.2439,1.2439,1.57
2018-07-31,1.2424,1.2424,-0.12
2018-08-01,1.2281,1.2281,-1.15
2018-08-02,1.2227,1.2227,-0.44
2018-08-03,1.2133,1.2133,-0.77
2018-08-06,1.2244,1.2244,0.91
2018-08-07,1.2257,1.2257,0.11
2018-08-08,1.2132,1.2132,-1.02
2018-08-09,1.2064,1.2064,-0.56
2018-08-10,1.2150,1.2150,0.71
2018-08-13,1.2026,1.2026,-1.02
2018-08-14,1.2119,1.2119,0.77
2018-08-15,1.1627,1.1627,-4.06
2018-08-16,1.1715,1.1715,0.76
2018-08-17,1.1732,1.1732,0.15
2018-08-20,1.1798,1.1798,0.56
2018-08-21,1.1847,1.1847,0.42
2018-08-22,1.2007,1.2007,1.35
2018-08-23,1.2012,1.2012,0.04
2018-08-24,1.2199,1.2199,1.56
2018-08-27,1.2221,1.2221,0.18
2018-08-28,1.2070,1.2070,-1.24
2018-08-29,1.2188,1.2188,0.98
2018-08-30,1.2188,1.2188,0.00
2018-08-31,1.2142,1.2142,-0.38
2018-09-04,1.2068,1.2068,0.00
2018-09-05,1.2017,1.2017,-0.42
2018-09-06,1.1744,1.1744,-2.27
2018-09-07,1.1666,1.1666,-0.66
2018-09-10,1.1702,1.1702,0.31
2018-09-11,1.1860,1.1860,1.35
2018-09-12,1.1967,1.1967,0.90
2018-09-13,1.1958,1.1958,-0.08
2018-09-14,1.1988,1.1988,0.25
2018-09-17,1.1992,1.1992,0.03
2018-09-18,1.2134,1.2134,1.18
2018-09-19,1.2117,1.2117,-0.14
2018-09-20,1.2084,1.2084,-0.27
2018-09-21,1.2158,1.2158,0.61
2018-09-25,1.2509,1.2509,2.89
2018-09-26,1.2387,1.2387,-0.98
2018-09-27,1.2435,1.2435,0.39
2018-09-28,1.2462,1.2462,0.22
2018-10-08,1.2657,1.2657,1.56
2018-10-09,1.2804,1.2804,1.16
2018-10-10,1.2288,1.2288,-4.03
2018-10-11,1.1970,1.1970,-2.59
2018-10-12,1.2104,1.2104,1.12
2018-10-15,1.2046,1.2046,-0.48
2018-10-16,1.2186,1.2186,1.16
2018-10-17,1.1994,1.1994,-1.58
2018-10-18,1.1919,1.1919,-0.63
2018-10-19,1.1704,1.1704,-1.80
2018-10-22,1.1568,1.1568,-1.16
2018-10-23,1.1227,1.1227,-2.95
2018-10-24,1.0689,1.0689,-4.79
2018-10-25,1.0866,1.0866,1.66
2018-10-26,1.0781,1.0781,-0.78
2018-10-29,1.0466,1.0466,-2.92
2018-10-30,1.0766,1.0766,2.87
2018-10-31,1.0888,1.0888,1.13
2018-11-01,1.1022,1.1022,1.23
2018-11-02,1.0732,1.0732,-2.63
2018-11-05,1.0887,1.0887,1.44
2018-11-06,1.0866,1.0866,-0.19
2018-11-07,1.1115,1.1115,2.29
2018-11-08,1.0766,1.0766,-3.14
2018-11-09,1.0804,1.0804,0.35
2018-11-12,1.0511,1.0511,-2.71
2018-11-13,1.0292,1.0292,-2.08
2018-11-14,1.0256,1.0256,-0.35
2018-11-15,1.0450,1.0450,1.89
2018-11-16,1.0530,1.0530,0.77
2018-11-19,1.0425,1.0425,-1.00
2018-11-20,1.0048,1.0048,-3.62
2018-11-21,1.0296,1.0296,2.47
2018-11-23,0.9909,0.9909,0.00
2018-11-26,1.0123,1.0123,2.16
2018-11-27,1.0045,1.0045,-0.77
2018-11-28,1.0195,1.0195,1.49
2018-11-29,1.0250,1.0250,0.54
2018-11-30,1.0164,1.0164,-0.84
2018-12-03,1.0462,1.0462,2.93
2018-12-04,1.0055,1.0055,-3.89
2018-12-06,0.9824,0.9824,0.00
2018-12-07,0.9770,0.9770,-0.55
2018-12-10,0.9576,0.9576,-1.99
2018-12-11,0.9625,0.9625,0.51
2018-12-12,0.9700,0.9700,0.78
2018-12-13,0.9633,0.9633,-0.69
2018-12-14,0.9355,0.9355,-2.89
2018-12-17,0.9156,0.9156,-2.13
2018-12-18,0.8963,0.8963,-2.11
2018-12-19,0.8898,0.8898,-0.73
2018-12-20,0.8665,0.8665,-2.62
2018-12-21,0.8519,0.8519,-1.68
2018-12-24,0.8157,0.8157,-4.25
2018-12-26,0.8771,0.8771,0.00
2018-12-27,0.8837,0.8837,0.75
2018-12-28,0.8681,0.8681,-1.77
2018-12-31,0.8756,0.8756,0.00
2019-01-02,0.8940,0.8940,2.98
2019-01-03,0.8891,0.8891,-0.55
2019-01-04,0.9249,0.9249,4.03
2019-01-07,0.9392,0.9392,1.55
2019-01-08,0.9473,0.9473,0.86
2019-01-09,0.9692,0.9692,2.31
2019-01-10,0.9693,0.9693,0.01
2019-01-11,0.9575,0.9575,-1.22
2019-01-14,0.9539,0.9539,-0.38
2019-01-15,0.9578,0.9578,0.41
2019-01-16,0.9583,0.9583,0.05
2019-01-17,0.9682,0.9682,1.03
2019-01-18,0.9829,0.9829,1.52
2019-01-22,0.9563,0.9563,0.00
2019-01-23,0.9476,0.9476,-0.91
2019-01-24,0.9464,0.9464,-0.13
2019-01-25,0.9650,0.9650,1.97
2019-01-28,0.9468,0.9468,-1.89
2019-01-29,0.9502,0.9502,0.36
2019-01-30,0.9656,0.9656,1.62
2019-01-31,0.9629,0.9629,-0.28
2019-02-01,0.9652,0.9652,0.24
2019-02-11,0.9320,0.9320,-3.44
2019-02-12,0.9439,0.9439,1.28
2019-02-13,0.9587,0.9587,1.57
2019-02-14,0.9668,0.9668,0.84
2019-02-15,0.9835,0.9835,1.73
2019-02-19,0.9831,0.9831,0.00
2019-02-20,0.9835,0.9835,0.04
2019-02-21,0.9593,0.9593,-2.46
2019-02-22,0.9631,0.9631,0.40
2019-02-25,0.9612,0.9612,-0.20
2019-02-26,0.9519,0.9519,-0.97
2019-02-27,0.9523,0.9523,0.04
2019-02-28,0.9397,0.9397,-1.32
2019-03-01,0.9572,0.9572,1.86
2019-03-04,0.9616,0.9616,0.46
2019-03-05,0.9522,0.9522,-0.98
2019-03-06,0.9352,0.9352,-1.79
2019-03-07,0.9272,0.9272,-0.86
2019-03-08,0.9008,0.9008,-2.85
2019-03-11,0.9167,0.9167,1.77
2019-03-12,0.9274,0.9274,1.17
2019-03-13,0.9406,0.9406,1.42
2019-03-14,0.9417,0.9417,0.12
2019-03-15,0.9435,0.9435,0.19
2019-03-18,0.9585,0.9585,1.59
2019-03-19,0.9532,0.9532,-0.55
2019-03-20,0.9694,0.9694,1.70
2019-03-21,0.9733,0.9733,0.40
2019-03-22,0.9420,0.9420,-3.22
2019-03-25,0.9467,0.9467,0.50
2019-03-26,0.9642,0.9642,1.85
2019-03-27,0.9622,0.9622,-0.21
2019-03-28,0.9650,0.9650,0.29
2019-03-29,0.9622,0.9622,-0.29
2019-04-01,0.9710,0.9710,0.91
2019-04-02,0.9589,0.9589,-1.25
2019-04-03,0.9458,0.9458,-1.37
2019-04-04,0.9516,0.9516,0.61
2019-04-08,0.9850,0.9850,3.51
2019-04-09,0.9683,0.9683,-1.70
2019-04-10,0.9808,0.9808,1.29
2019-04-11,0.9744,0.9744,-0.65
2019-04-12,1.0138,1.0138,4.04
2019-04-15,1.0009,1.0009,-1.27
2019-04-16,1.0038,1.0038,0.29
2019-04-17,1.0053,1.0053,0.15
2019-04-18,0.9998,0.9998,-0.55
2019-04-19,1.0017,1.0017,0.19
2019-04-22,1.0257,1.0257,2.40
2019-04-23,1.0245,1.0245,-0.12
2019-04-24,1.0129,1.0129,-1.13
2019-04-25,1.0081,1.0081,-0.47
2019-04-26,0.9959,0.9959,-1.21
2019-04-29,0.9944,0.9944,-0.15
2019-04-30,0.9898,0.9898,-0.46
2019-05-06,0.9591,0.9591,-3.10
2019-05-07,0.9535,0.9535,-0.58
2019-05-08,0.9556,0.9556,0.22
2019-05-09,0.9521,0.9521,-0.37
2019-05-10,0.9615,0.9615,0.99
2019-05-13,0.9423,0.9423,-2.00
2019-05-14,0.9646,0.9646,2.37
2019-05-15,0.9726,0.9726,0.83
2019-05-16,0.9841,0.9841,1.18
2019-05-17,0.9715,0.9715,-1.28
2019-05-20,0.9702,0.9702,-0.13
2019-05-21,0.9885,0.9885,1.89
2019-05-22,0.9628,0.9628,-2.60
2019-05-23,0.9196,0.9196,-4.49
2019-05-24,0.9195,0.9195,-0.01
2019-05-27,0.9184,0.9184,-0.12
2019-05-28,0.9120,0.9120,-0.70
2019-05-29,0.9114,0.9114,-0.07
2019-05-30,0.8931,0.8931,-2.01
2019-05-31,0.8799,0.8799,-1.48
2019-06-03,0.8872,0.8872,0.83
2019-06-04,0.9000,0.9000,1.44
2019-06-05,0.8822,0.8822,-1.98
2019-06-06,0.8925,0.8925,1.17
2019-06-10,0.8950,0.8950,0.28
2019-06-11,0.8968,0.8968,0.20
2019-06-12,0.8809,0.8809,-1.77
2019-06-13,0.8944,0.8944,1.53
2019-06-14,0.8848,0.8848,-1.07
2019-06-17,0.8934,0.8934,0.97
2019-06-18,0.9084,0.9084,1.68
2019-06-19,0.9063,0.9063,-0.23
2019-06-20,0.9280,0.9280,2.39
2019-06-21,0.9270,0.9270,-0.11
2019-06-24,0.9172,0.9172,-1.06
2019-06-25,0.9129,0.9129,-0.47
2019-06-26,0.9390,0.9390,2.86
2019-06-27,0.9337,0.9337,-0.56
2019-06-28,0.9436,0.9436,1.06
2019-06-30,0.9435,0.9435,0.00
2019-07-01,0.9452,0.9452,0.17
2019-07-02,0.9168,0.9168,-3.00
2019-07-03,0.9212,0.9212,0.48
2019-07-04,0.9219,0.9219,0.08
2019-07-05,0.9264,0.9264,0.49
2019-07-08,0.9247,0.9247,-0.18
2019-07-09,0.9255,0.9255,0.09
2019-07-10,0.9395,0.9395,1.51
2019-07-11,0.9363,0.9363,-0.34
2019-07-12,0.9407,0.9407,0.47
2019-07-15,0.9244,0.9244,-1.73
2019-07-16,0.9164,0.9164,-0.87
2019-07-17,0.9030,0.9030,-1.46
2019-07-18,0.9051,0.9051,0.23
2019-07-19,0.9110,0.9110,0.65
2019-07-22,0.9134,0.9134,0.26
2019-07-23,0.9176,0.9176,0.46
2019-07-24,0.9237,0.9237,0.66
2019-07-25,0.9043,0.9043,-2.10
2019-07-26,0.9012,0.9012,-0.34
2019-07-29,0.8937,0.8937,-0.83
2019-07-30,0.9157,0.9157,2.46
2019-07-31,0.9147,0.9147,-0.11
2019-08-01,0.8840,0.8840,-3.36
2019-08-02,0.8730,0.8730,-1.24
2019-08-05,0.8432,0.8432,-3.41
2019-08-06,0.8436,0.8436,0.05
2019-08-07,0.8429,0.8429,-0.08
2019-08-08,0.8658,0.8658,2.72
2019-08-09,0.8595,0.8595,-0.73
2019-08-12,0.8488,0.8488,-1.24
2019-08-13,0.8584,0.8584,1.13
2019-08-14,0.8253,0.8253,-3.86
2019-08-15,0.8225,0.8225,-0.34
2019-08-16,0.8382,0.8382,1.91
2019-08-19,0.8617,0.8617,2.80
2019-08-20,0.8542,0.8542,-0.87
2019-08-21,0.8578,0.8578,0.42
2019-08-22,0.8505,0.8505,-0.85
2019-08-23,0.8211,0.8211,-3.46
2019-08-26,0.8236,0.8236,0.30
2019-08-27,0.8179,0.8179,-0.69
2019-08-28,0.8355,0.8355,2.15
2019-08-29,0.8539,0.8539,2.20
2019-08-30,0.8511,0.8511,-0.33
2019-09-02,0.8511,0.8511,0.00
2019-09-03,0.8459,0.8459,-0.61
2019-09-04,0.8602,0.8602,1.69
2019-09-05,0.8703,0.8703,1.17
2019-09-06,0.8710,0.8710,0.08
2019-09-09,0.8961,0.8961,2.88
2019-09-10,0.9058,0.9058,1.08
2019-09-11,0.9108,0.9108,0.55
2019-09-12,0.8994,0.8994,-1.25
2019-09-16,0.9550,0.9550,6.18
2019-09-17,0.9317,0.9317,-2.44
2019-09-18,0.9251,0.9251,-0.71
2019-09-19,0.9200,0.9200,-0.55
2019-09-20,0.9226,0.9226,0.28
2019-09-23,0.9231,0.9231,0.05
2019-09-24,0.9061,0.9061,-1.84
2019-09-25,0.9099,0.9099,0.42
2019-09-26,0.8975,0.8975,-1.36
2019-09-27,0.8993,0.8993,0.20
2019-09-30,0.8933,0.8933,-0.67
2019-10-08,0.8467,0.8467,-5.22
2019-10-09,0.8567,0.8567,1.18
2019-10-10,0.8695,0.8695,1.49
2019-10-11,0.8821,0.8821,1.45
2019-10-14,0.8764,0.8764,-0.65
2019-10-15,0.8814,0.8814,0.57
2019-10-16,0.8718,0.8718,-1.09
2019-10-17,0.8739,0.8739,0.24
2019-10-18,0.8649,0.8649,-1.03
2019-10-21,0.8783,0.8783,1.55
2019-10-22,0.8904,0.8904,1.38
2019-10-23,0.8983,0.8983,0.89
2019-10-24,0.9012,0.9012,0.32
2019-10-25,0.9119,0.9119,1.19
2019-10-28,0.9064,0.9064,-0.60
2019-10-29,0.9161,0.9161,1.07
2019-10-30,0.8908,0.8908,-2.76
2019-10-31,0.8870,0.8870,-0.43
2019-11-01,0.9113,0.9113,2.74
2019-11-04,0.9324,0.9324,2.32
2019-11-05,0.9327,0.9327,0.03
2019-11-06,0.9072,0.9072,-2.73
2019-11-07,0.9244,0.9244,1.90
2019-11-08,0.9245,0.9245,0.01
2019-11-11,0.9153,0.9153,-1.00
2019-11-12,0.9120,0.9120,-0.36
2019-11-13,0.9029,0.9029,-1.00
2019-11-14,0.9029,0.9029,0.00
2019-11-15,0.9109,0.9109,0.89
2019-11-18,0.8956,0.8956,-1.68
2019-11-19,0.8798,0.8798,-1.76
2019-11-20,0.8900,0.8900,1.16
2019-11-21,0.9032,0.9032,1.48
