净值日期,单位净值,累计净值,日增长率
2019-06-11,0.1301,0.1301,0.15
2019-06-12,0.1278,0.1278,-1.77
2019-06-13,0.1297,0.1297,1.49
2019-06-14,0.1283,0.1283,-1.08
2019-06-17,0.1296,0.1296,1.01
2019-06-18,0.1318,0.1318,1.70
2019-06-19,0.1316,0.1316,-0.15
2019-06-20,0.1349,0.1349,2.51
2019-06-21,0.1354,0.1354,0.37
2019-06-24,0.1339,0.1339,-1.11
2019-06-25,0.1331,0.1331,-0.60
2019-06-26,0.1367,0.1367,2.70
2019-06-27,0.1358,0.1358,-0.66
2019-06-28,0.1373,0.1373,1.10
2019-06-30,0.1372,0.1372,0.00
2019-07-01,0.1376,0.1376,0.22
2019-07-02,0.1338,0.1338,-2.76
2019-07-03,0.1342,0.1342,0.30
2019-07-04,0.1342,0.1342,0.00
2019-07-05,0.1349,0.1349,0.52
2019-07-08,0.1342,0.1342,-0.52
2019-07-09,0.1344,0.1344,0.15
2019-07-10,0.1364,0.1364,1.49
2019-07-11,0.1363,0.1363,-0.07
2019-07-12,0.1370,0.1370,0.51
2019-07-15,0.1346,0.1346,-1.75
2019-07-16,0.1334,0.1334,-0.89
2019-07-17,0.1312,0.1312,-1.65
2019-07-18,0.1316,0.1316,0.30
2019-07-19,0.1327,0.1327,0.84
2019-07-22,0.1328,0.1328,0.08
2019-07-23,0.1333,0.1333,0.38
2019-07-24,0.1341,0.1341,0.60
2019-07-25,0.1316,0.1316,-1.86
2019-07-26,0.1310,0.1310,-0.46
2019-07-29,0.1299,0.1299,-0.84
2019-07-30,0.1330,0.1330,2.39
2019-07-31,0.1329,0.1329,-0.08
2019-08-01,0.1282,0.1282,-3.54
2019-08-02,0.1265,0.1265,-1.33
2019-08-05,0.1218,0.1218,-3.72
2019-08-06,0.1211,0.1211,-0.57
2019-08-07,0.1204,0.1204,-0.58
2019-08-08,0.1236,0.1236,2.66
2019-08-09,0.1225,0.1225,-0.89
2019-08-12,0.1209,0.1209,-1.31
2019-08-13,0.1221,0.1221,0.99
2019-08-14,0.1174,0.1174,-3.85
2019-08-15,0.1171,0.1171,-0.26
2019-08-16,0.1192,0.1192,1.79
2019-08-19,0.1225,0.1225,2.77
2019-08-20,0.1212,0.1212,-1.06
2019-08-21,0.1218,0.1218,0.50
2019-08-22,0.1207,0.1207,-0.90
2019-08-23,0.1163,0.1163,-3.65
2019-08-26,0.1167,0.1167,0.34
2019-08-27,0.1155,0.1155,-1.03
2019-08-28,0.1180,0.1180,2.16
2019-08-29,0.1205,0.1205,2.12
2019-08-30,0.1201,0.1201,-0.33
2019-09-02,0.1201,0.1201,0.00
2019-09-03,0.1193,0.1193,-0.67
2019-09-04,0.1214,0.1214,1.76
2019-09-05,0.1228,0.1228,1.15
2019-09-06,0.1229,0.1229,0.08
2019-09-09,0.1265,0.1265,2.93
2019-09-10,0.1279,0.1279,1.11
2019-09-11,0.1286,0.1286,0.55
2019-09-12,0.1270,0.1270,-1.24
2019-09-16,0.1352,0.1352,6.46
2019-09-17,0.1317,0.1317,-2.59
2019-09-18,0.1308,0.1308,-0.68
2019-09-19,0.1301,0.1301,-0.54
2019-09-20,0.1304,0.1304,0.23
2019-09-23,0.1305,0.1305,0.08
2019-09-24,0.1281,0.1281,-1.84
2019-09-25,0.1287,0.1287,0.47
2019-09-26,0.1269,0.1269,-1.40
2019-09-27,0.1271,0.1271,0.16
2019-09-30,0.1263,0.1263,-0.63
2019-10-08,0.1197,0.1197,-5.23
2019-10-09,0.1211,0.1211,1.17
2019-10-10,0.1229,0.1229,1.49
2019-10-11,0.1247,0.1247,1.46
2019-10-14,0.1239,0.1239,-0.64
2019-10-15,0.1247,0.1247,0.65
2019-10-16,0.1232,0.1232,-1.20
2019-10-17,0.1235,0.1235,0.24
2019-10-18,0.1224,0.1224,-0.89
2019-10-21,0.1243,0.1243,1.55
2019-10-22,0.1260,0.1260,1.37
2019-10-23,0.1270,0.1270,0.79
2019-10-24,0.1274,0.1274,0.32
2019-10-25,0.1289,0.1289,1.18
2019-10-28,0.1281,0.1281,-0.62
2019-10-29,0.1297,0.1297,1.25
2019-10-30,0.1262,0.1262,-2.70
2019-10-31,0.1258,0.1258,-0.32
2019-11-01,0.1294,0.1294,2.86
2019-11-04,0.1325,0.1325,2.40
2019-11-05,0.1325,0.1325,0.00
2019-11-06,0.1295,0.1295,-2.26
2019-11-07,0.1320,0.1320,1.93
2019-11-08,0.1322,0.1322,0.15
2019-11-11,0.1309,0.1309,-0.98
2019-11-12,0.1303,0.1303,-0.46
2019-11-13,0.1289,0.1289,-1.07
2019-11-14,0.1288,0.1288,-0.08
2019-11-15,0.1300,0.1300,0.93
2019-11-18,0.1279,0.1279,-1.62
2019-11-19,0.1256,0.1256,-1.80
2019-11-20,0.1269,0.1269,1.04
2019-11-21,0.1286,0.1286,1.34
2019-11-22,0.1279,0.1279,-0.54
2019-11-25,0.1287,0.1287,0.63
2019-11-26,0.1267,0.1267,-1.55
2019-11-27,0.1273,0.1273,0.47
2019-11-28,0.1273,0.1273,0.00
2019-11-29,0.1255,0.1255,-1.41
2019-12-02,0.1255,0.1255,0.00
2019-12-03,0.1232,0.1232,-1.83
2019-12-04,0.1256,0.1256,1.95
2019-12-05,0.1246,0.1246,-0.80
2019-12-06,0.1277,0.1277,2.49
2019-12-09,0.1272,0.1272,-0.39
2019-12-10,0.1278,0.1278,0.47
2019-12-11,0.1273,0.1273,-0.39
2019-12-12,0.1301,0.1301,2.20
2019-12-13,0.1290,0.1290,-0.85
2019-12-16,0.1316,0.1316,2.02
2019-12-17,0.1326,0.1326,0.76
2019-12-18,0.1331,0.1331,0.38
2019-12-19,0.1336,0.1336,0.38
2019-12-20,0.1345,0.1345,0.67
2019-12-23,0.1363,0.1363,1.34
2019-12-24,0.1366,0.1366,0.22
2019-12-25,0.1365,0.1365,-0.07
2019-12-26,0.1365,0.1365,0.00
2019-12-27,0.1354,0.1354,-0.81
2019-12-30,0.1348,0.1348,-0.44
2019-12-31,0.1363,0.1363,1.11
2020-01-02,0.1369,0.1369,0.44
2020-01-03,0.1365,0.1365,-0.29
2020-01-06,0.1380,0.1380,1.10
2020-01-07,0.1391,0.1391,0.80
2020-01-08,0.1359,0.1359,-2.30
2020-01-09,0.1370,0.1370,0.81
2020-01-10,0.1362,0.1362,-0.58
2020-01-13,0.1354,0.1354,-0.59
2020-01-14,0.1363,0.1363,0.66
2020-01-15,0.1351,0.1351,-0.88
2020-01-16,0.1351,0.1351,0.00
2020-01-17,0.1341,0.1341,-0.74
2020-01-20,0.1341,0.1341,0.00
2020-01-21,0.1316,0.1316,-1.86
2020-01-22,0.1297,0.1297,-1.44
2020-01-23,0.1287,0.1287,0.00
2020-02-03,0.1176,0.1176,-8.62
2020-02-04,0.1181,0.1181,0.43
2020-02-05,0.1227,0.1227,3.90
2020-02-06,0.1211,0.1211,-1.30
2020-02-07,0.1200,0.1200,-0.91
2020-02-10,0.1188,0.1188,-1.00
2020-02-11,0.1198,0.1198,0.84
2020-02-12,0.1213,0.1213,1.25
2020-02-13,0.1209,0.1209,-0.33
2020-02-14,0.1199,0.1199,-0.83
2020-02-17,0.1199,0.1199,0.00
2020-02-18,0.1189,0.1189,-0.83
2020-02-19,0.1215,0.1215,2.19
2020-02-20,0.1220,0.1220,0.41
2020-02-21,0.1202,0.1202,-1.48
2020-02-24,0.1142,0.1142,-4.99
2020-02-25,0.1090,0.1090,-4.55
2020-02-26,0.1048,0.1048,-3.85
2020-02-27,0.0987,0.0987,-5.82
2020-02-28,0.1010,0.1010,2.33
2020-03-02,0.1019,0.1019,0.89
2020-03-03,0.0990,0.0990,-2.85
2020-03-04,0.1001,0.1001,1.11
2020-03-05,0.0966,0.0966,-3.50
2020-03-06,0.0911,0.0911,-5.69
2020-03-09,0.0752,0.0752,-17.45
2020-03-10,0.0780,0.0780,3.72
2020-03-11,0.0741,0.0741,-5.00
2020-03-12,0.0689,0.0689,-7.02
2020-03-13,0.0734,0.0734,6.53
2020-03-16,0.0687,0.0687,-6.40
2020-03-17,0.0675,0.0675,-1.75
2020-03-18,0.0625,0.0625,-7.41
2020-03-19,0.0673,0.0673,7.68
2020-03-20,0.0689,0.0689,2.38
2020-03-23,0.0639,0.0639,-7.26
2020-03-24,0.0727,0.0727,13.77
2020-03-25,0.0749,0.0749,3.03
2020-03-26,0.0779,0.0779,4.01
2020-03-27,0.0733,0.0733,-5.91
2020-03-30,0.0733,0.0733,0.00
2020-03-31,0.0749,0.0749,2.18
2020-04-01,0.0711,0.0711,-5.07
2020-04-02,0.0768,0.0768,8.02
2020-04-03,0.0770,0.0770,0.26
2020-04-07,0.0819,0.0819,6.36
2020-04-08,0.0881,0.0881,7.57
2020-04-09,0.0876,0.0876,-0.57
2020-04-10,0.0876,0.0876,0.00
2020-04-13,0.0871,0.0871,-0.57
2020-04-14,0.0866,0.0866,-0.57
2020-04-15,0.0827,0.0827,-4.50
2020-04-16,0.0786,0.0786,-4.96
2020-04-17,0.0874,0.0874,11.20
2020-04-20,0.0862,0.0862,-1.37
2020-04-21,0.0852,0.0852,-1.16
2020-04-22,0.0887,0.0887,4.11
2020-04-23,0.0916,0.0916,3.27
2020-04-24,0.0917,0.0917,0.11
2020-04-27,0.0942,0.0942,2.73
2020-04-28,0.0966,0.0966,2.55
2020-04-29,0.1065,0.1065,10.25
2020-04-30,0.1063,0.1063,-0.19
2020-05-06,0.1000,0.1000,-5.93
2020-05-07,0.1028,0.1028,2.80
2020-05-08,0.1077,0.1077,4.77
2020-05-11,0.1054,0.1054,-2.14
2020-05-12,0.1036,0.1036,-1.71
2020-05-13,0.0988,0.0988,-4.63
2020-05-14,0.0990,0.0990,0.20
2020-05-15,0.0997,0.0997,0.71
2020-05-18,0.1087,0.1087,9.03
2020-05-19,0.1058,0.1058,-2.67
2020-05-20,0.1098,0.1098,3.78
2020-05-21,0.1086,0.1086,-1.09
2020-05-22,0.1084,0.1084,-0.18
2020-05-25,0.1084,0.1084,0.00
2020-05-26,0.1108,0.1108,2.21
2020-05-27,0.1121,0.1121,1.17
2020-05-28,0.1083,0.1083,-3.39
2020-05-29,0.1065,0.1065,-1.66
2020-06-01,0.1089,0.1089,2.25
2020-06-02,0.1127,0.1127,3.49
2020-06-03,0.1156,0.1156,2.57
2020-06-04,0.1161,0.1161,0.43
2020-06-05,0.1260,0.1260,8.53
2020-06-08,0.1334,0.1334,5.87
2020-06-09,0.1261,0.1261,-5.47
2020-06-10,0.1193,0.1193,-5.39
2020-06-11,0.1082,0.1082,-9.30
2020-06-12,0.1119,0.1119,3.42
2020-06-15,0.1121,0.1121,0.18
2020-06-16,0.1155,0.1155,3.03
2020-06-17,0.1108,0.1108,-4.07
2020-06-18,0.1125,0.1125,1.53
2020-06-19,0.1110,0.1110,-1.33
2020-06-22,0.1108,0.1108,-0.18
2020-06-23,0.1108,0.1108,0.00
2020-06-24,0.1048,0.1048,-5.42
2020-06-29,0.1042,0.1042,-0.57
2020-06-30,0.1072,0.1072,2.88
2020-07-01,0.1042,0.1042,-2.80
2020-07-02,0.1060,0.1060,1.73
2020-07-03,0.1060,0.1060,0.00
2020-07-06,0.1062,0.1062,0.19
2020-07-07,0.1027,0.1027,-3.30
2020-07-08,0.1026,0.1026,-0.10
2020-07-09,0.0970,0.0970,-5.46
2020-07-10,0.1001,0.1001,3.20
2020-07-13,0.0987,0.0987,-1.40
2020-07-14,0.1024,0.1024,3.75
2020-07-15,0.1050,0.1050,2.54
2020-07-16,0.1048,0.1048,-0.19
2020-07-17,0.1030,0.1030,-1.72
2020-07-20,0.1022,0.1022,-0.78
2020-07-21,0.1084,0.1084,6.07
2020-07-22,0.1072,0.1072,-1.11
2020-07-23,0.1068,0.1068,-0.37
2020-07-24,0.1063,0.1063,-0.47
2020-07-27,0.1048,0.1048,-1.41
2020-07-28,0.1030,0.1030,-1.72
2020-07-29,0.1061,0.1061,3.01
2020-07-30,0.1028,0.1028,-3.11
2020-07-31,0.1029,0.1029,0.10
2020-08-03,0.1029,0.1029,0.00
2020-08-04,0.1048,0.1048,1.85
2020-08-05,0.1065,0.1065,1.62
2020-08-06,0.1055,0.1055,-0.94
2020-08-07,0.1066,0.1066,1.04
2020-08-10,0.1100,0.1100,3.19
2020-08-11,0.1086,0.1086,-1.27
2020-08-12,0.1105,0.1105,1.75
2020-08-13,0.1079,0.1079,-2.35
2020-08-14,0.1098,0.1098,1.76
2020-08-17,0.1089,0.1089,-0.82
2020-08-18,0.1073,0.1073,-1.47
2020-08-19,0.1061,0.1061,-1.12
2020-08-20,0.1035,0.1035,-2.45
2020-08-21,0.1024,0.1024,-1.06
2020-08-24,0.1051,0.1051,2.64
2020-08-25,0.1050,0.1050,-0.10
2020-08-26,0.1022,0.1022,-2.67
2020-08-27,0.1034,0.1034,1.17
2020-08-28,0.1050,0.1050,1.55
2020-08-31,0.1025,0.1025,-2.38
2020-09-01,0.1021,0.1021,-0.39
2020-09-02,0.1005,0.1005,-1.57
2020-09-03,0.0995,0.0995,-1.00
2020-09-04,0.0993,0.0993,-0.20
2020-09-07,0.0993,0.0993,0.00
2020-09-08,0.0947,0.0947,-4.63
2020-09-09,0.0954,0.0954,0.74
2020-09-10,0.0908,0.0908,-4.82
2020-09-11,0.0915,0.0915,0.77
2020-09-14,0.0930,0.0930,1.64
2020-09-15,0.0924,0.0924,-0.65
2020-09-16,0.0962,0.0962,4.11
2020-09-17,0.0967,0.0967,0.52
2020-09-18,0.0962,0.0962,-0.52
2020-09-21,0.0929,0.0929,-3.43
2020-09-22,0.0925,0.0925,-0.43
2020-09-23,0.0883,0.0883,-4.54
2020-09-24,0.0889,0.0889,0.68
2020-09-25,0.0887,0.0887,-0.22
2020-09-28,0.0906,0.0906,2.14
2020-09-29,0.0882,0.0882,-2.65
2020-09-30,0.0875,0.0875,-0.79
2020-10-09,0.0915,0.0915,4.57
2020-10-12,0.0922,0.0922,0.77
2020-10-13,0.0905,0.0905,-1.84
2020-10-14,0.0909,0.0909,0.44
2020-10-15,0.0926,0.0926,1.87
2020-10-16,0.0899,0.0899,-2.92
2020-10-19,0.0876,0.0876,-2.56
2020-10-20,0.0888,0.0888,1.37
2020-10-21,0.0865,0.0865,-2.59
2020-10-22,0.0900,0.0900,4.05
2020-10-23,0.0906,0.0906,0.67
2020-10-26,0.0861,0.0861,-4.97
2020-10-27,0.0853,0.0853,-0.93
2020-10-28,0.0812,0.0812,-4.81
2020-10-29,0.0833,0.0833,2.59
2020-10-30,0.0834,0.0834,0.12
2020-11-02,0.0862,0.0862,3.36
2020-11-03,0.0855,0.0855,-0.81
2020-11-04,0.0860,0.0860,0.58
2020-11-05,0.0860,0.0860,0.00
2020-11-06,0.0840,0.0840,-2.33
2020-11-09,0.0967,0.0967,15.12
2020-11-10,0.1000,0.1000,3.41
2020-11-11,0.0998,0.0998,-0.20
2020-11-12,0.0956,0.0956,-4.21
2020-11-13,0.1004,0.1004,5.02
2020-11-16,0.1063,0.1063,5.88
2020-11-17,0.1079,0.1079,1.51
2020-11-18,0.1057,0.1057,-2.04
2020-11-19,0.1075,0.1075,1.70
2020-11-20,0.1068,0.1068,-0.65
2020-11-23,0.1148,0.1148,7.49
2020-11-24,0.1197,0.1197,4.27
2020-11-25,0.1178,0.1178,-1.59
2020-11-26,0.1178,0.1178,0.00
2020-11-27,0.1162,0.1162,-1.36
2020-11-30,0.1092,0.1092,-6.02
2020-12-01,0.1092,0.1092,0.00
2020-12-02,0.1121,0.1121,2.66
2020-12-03,0.1137,0.1137,1.43
2020-12-04,0.1214,0.1214,6.77
2020-12-07,0.1181,0.1181,-2.72
2020-12-08,0.1190,0.1190,0.76
2020-12-09,0.1199,0.1199,0.76
2020-12-10,0.1244,0.1244,3.75
2020-12-11,0.1223,0.1223,-1.69
2020-12-14,0.1185,0.1185,-3.11
2020-12-15,0.1209,0.1209,2.03
2020-12-16,0.1196,0.1196,-1.08
2020-12-17,0.1190,0.1190,-0.50
2020-12-18,0.1174,0.1174,-1.34
2020-12-21,0.1156,0.1156,-1.53
2020-12-22,0.1138,0.1138,-1.56
2020-12-23,0.1179,0.1179,3.60
2020-12-24,0.1167,0.1167,-1.02
2020-12-25,0.1167,0.1167,0.00
2020-12-28,0.1154,0.1154,-1.11
2020-12-29,0.1149,0.1149,-0.43
2020-12-30,0.1182,0.1182,2.87
2020-12-31,0.1171,0.1171,-0.93
2021-01-04,0.1172,0.1172,0.09
2021-01-05,0.1235,0.1235,5.38
2021-01-06,0.1269,0.1269,2.75
2021-01-07,0.1302,0.1302,2.60
2021-01-08,0.1287,0.1287,-1.15
2021-01-11,0.1309,0.1309,1.71
2021-01-12,0.1369,0.1369,4.58
2021-01-13,0.1341,0.1341,-2.05
2021-01-14,0.1378,0.1378,2.76
2021-01-15,0.1329,0.1329,-3.56
2021-01-18,0.1329,0.1329,0.00
2021-01-19,0.1358,0.1358,2.18
2021-01-20,0.1351,0.1351,-0.52
2021-01-21,0.1301,0.1301,-3.70
2021-01-22,0.1300,0.1300,-0.08
2021-01-25,0.1294,0.1294,-0.46
2021-01-26,0.1262,0.1262,-2.47
2021-01-27,0.1258,0.1258,-0.32
2021-01-28,0.1268,0.1268,0.79
2021-01-29,0.1229,0.1229,-3.08
2021-02-01,0.1243,0.1243,1.14
2021-02-02,0.1256,0.1256,1.05
2021-02-03,0.1321,0.1321,5.18
2021-02-04,0.1331,0.1331,0.76
2021-02-05,0.1333,0.1333,0.15
2021-02-08,0.1400,0.1400,5.03
2021-02-09,0.1382,0.1382,-1.29
2021-02-10,0.1410,0.1410,2.03
2021-02-18,0.1433,0.1433,1.63
2021-02-19,0.1469,0.1469,2.51
2021-02-22,0.1518,0.1518,3.34
2021-02-23,0.1553,0.1553,2.31
2021-02-24,0.1607,0.1607,3.48
2021-02-25,0.1568,0.1568,-2.43
2021-02-26,0.1536,0.1536,-2.04
2021-03-01,0.1561,0.1561,1.63
2021-03-02,0.1550,0.1550,-0.70
2021-03-03,0.1582,0.1582,2.06
2021-03-04,0.1630,0.1630,3.03
2021-03-05,0.1686,0.1686,3.44
2021-03-08,0.1678,0.1678,-0.47
2021-03-09,0.1640,0.1640,-2.26
2021-03-10,0.1680,0.1680,2.44
2021-03-11,0.1698,0.1698,1.07
2021-03-12,0.1691,0.1691,-0.41
2021-03-15,0.1685,0.1685,-0.35
2021-03-16,0.1642,0.1642,-2.55
2021-03-17,0.1656,0.1656,0.85
2021-03-18,0.1562,0.1562,-5.68
2021-03-19,0.1584,0.1584,1.41
2021-03-22,0.1563,0.1563,-1.33
2021-03-23,0.1530,0.1530,-2.11
2021-03-24,0.1567,0.1567,2.42
2021-03-25,0.1581,0.1581,0.89
2021-03-26,0.1624,0.1624,2.72
2021-03-29,0.1590,0.1590,-2.09
2021-03-30,0.1583,0.1583,-0.44
2021-03-31,0.1576,0.1576,-0.44
2021-04-01,0.1639,0.1639,4.00
2021-04-02,0.1639,0.1639,0.00
2021-04-06,0.1582,0.1582,-3.48
2021-04-07,0.1588,0.1588,0.38
2021-04-08,0.1560,0.1560,-1.76
2021-04-09,0.1548,0.1548,-0.77
2021-04-12,0.1527,0.1527,-1.36
2021-04-13,0.1528,0.1528,0.07
2021-04-14,0.1583,0.1583,3.60
2021-04-15,0.1570,0.1570,-0.82
2021-04-16,0.1548,0.1548,-1.40
2021-04-19,0.1546,0.1546,-0.13
2021-04-20,0.1491,0.1491,-3.56
2021-04-21,0.1514,0.1514,1.54
2021-04-22,0.1499,0.1499,-0.99
2021-04-23,0.1519,0.1519,1.33
2021-04-26,0.1538,0.1538,1.25
2021-04-27,0.1566,0.1566,1.82
2021-04-28,0.1629,0.1629,4.02
2021-04-29,0.1637,0.1637,0.49
2021-04-30,0.1600,0.1600,-2.26
2021-05-06,0.1694,0.1694,5.88
2021-05-07,0.1740,0.1740,2.72
2021-05-10,0.1732,0.1732,-0.46
2021-05-11,0.1701,0.1701,-1.79
2021-05-12,0.1703,0.1703,0.12
2021-05-13,0.1668,0.1668,-2.06
2021-05-14,0.1737,0.1737,4.14
2021-05-17,0.1783,0.1783,2.65
2021-05-18,0.1750,0.1750,-1.85
2021-05-19,0.1714,0.1714,-2.06
2021-05-20,0.1709,0.1709,-0.29
2021-05-21,0.1712,0.1712,0.18
2021-05-24,0.1726,0.1726,0.82
2021-05-25,0.1691,0.1691,-2.03
2021-05-26,0.1719,0.1719,1.66
2021-05-27,0.1733,0.1733,0.81
2021-05-28,0.1735,0.1735,0.12
2021-05-31,0.1734,0.1734,-0.06
2021-06-01,0.1819,0.1819,4.90
2021-06-02,0.1846,0.1846,1.48
2021-06-03,0.1853,0.1853,0.38
2021-06-04,0.1870,0.1870,0.92
2021-06-07,0.1875,0.1875,0.27
2021-06-08,0.1887,0.1887,0.64
2021-06-09,0.1865,0.1865,-1.17
2021-06-10,0.1862,0.1862,-0.16
2021-06-11,0.1865,0.1865,0.16
2021-06-15,0.1882,0.1882,0.91
2021-06-16,0.1870,0.1870,-0.64
2021-06-17,0.1795,0.1795,-4.01
2021-06-18,0.1754,0.1754,-2.28
2021-06-21,0.1840,0.1840,4.90
2021-06-22,0.1846,0.1846,0.33
2021-06-23,0.1858,0.1858,0.65
2021-06-24,0.1880,0.1880,1.18
2021-06-25,0.1896,0.1896,0.85
2021-06-28,0.1823,0.1823,-3.85
2021-06-29,0.1812,0.1812,-0.60
2021-06-30,0.1847,0.1847,1.93
2021-07-01,0.1888,0.1888,2.22
2021-07-02,0.1874,0.1874,-0.74
2021-07-05,0.1874,0.1874,0.00
2021-07-06,0.1809,0.1809,-3.47
2021-07-07,0.1773,0.1773,-1.99
2021-07-08,0.1771,0.1771,-0.11
2021-07-09,0.1808,0.1808,2.09
2021-07-12,0.1802,0.1802,-0.33
2021-07-13,0.1787,0.1787,-0.83
2021-07-14,0.1720,0.1720,-3.75
2021-07-15,0.1689,0.1689,-1.80
2021-07-16,0.1640,0.1640,-2.90
2021-07-19,0.1577,0.1577,-3.84
2021-07-20,0.1605,0.1605,1.78
2021-07-21,0.1668,0.1668,3.93
2021-07-22,0.1649,0.1649,-1.14
2021-07-23,0.1636,0.1636,-0.79
2021-07-26,0.1678,0.1678,2.57
2021-07-27,0.1650,0.1650,-1.67
2021-07-28,0.1673,0.1673,1.39
2021-07-29,0.1677,0.1677,0.24
2021-07-30,0.1653,0.1653,-1.43
2021-08-02,0.1630,0.1630,-1.39
2021-08-03,0.1671,0.1671,2.52
2021-08-04,0.1612,0.1612,-3.53
2021-08-05,0.1648,0.1648,2.23
2021-08-06,0.1660,0.1660,0.73
2021-08-09,0.1633,0.1633,-1.63
2021-08-10,0.1669,0.1669,2.20
2021-08-11,0.1679,0.1679,0.60
2021-08-12,0.1680,0.1680,0.06
2021-08-13,0.1645,0.1645,-2.08
2021-08-16,0.1604,0.1604,-2.49
2021-08-17,0.1593,0.1593,-0.69
2021-08-18,0.1561,0.1561,-2.01
2021-08-19,0.1522,0.1522,-2.50
2021-08-20,0.1530,0.1530,0.53
2021-08-23,0.1593,0.1593,4.12
2021-08-24,0.1625,0.1625,2.01
2021-08-25,0.1649,0.1649,1.48
2021-08-26,0.1623,0.1623,-1.58
2021-08-27,0.1683,0.1683,3.70
2021-08-30,0.1660,0.1660,-1.37
2021-08-31,0.1660,0.1660,0.00
2021-09-01,0.1637,0.1637,-1.39
2021-09-02,0.1684,0.1684,2.87
2021-09-03,0.1680,0.1680,-0.24
2021-09-06,0.1680,0.1680,0.00
2021-09-07,0.1673,0.1673,-0.42
2021-09-08,0.1653,0.1653,-1.20
2021-09-09,0.1657,0.1657,0.24
2021-09-10,0.1653,0.1653,-0.24
2021-09-13,0.1709,0.1709,3.39
2021-09-14,0.1676,0.1676,-1.93
2021-09-15,0.1759,0.1759,4.95
2021-09-16,0.1740,0.1740,-1.08
2021-09-17,0.1729,0.1729,-0.63
2021-09-22,0.1755,0.1755,1.50
2021-09-23,0.1817,0.1817,3.53
2021-09-24,0.1834,0.1834,0.94
2021-09-27,0.1919,0.1919,4.63
2021-09-28,0.1915,0.1915,-0.21
2021-09-29,0.1918,0.1918,0.16
