净值日期,单位净值,累计净值,日增长率
2019-08-29,1.0517,1.0517,0.08
2019-08-30,1.0516,1.0516,-0.01
2019-09-02,1.0518,1.0518,0.02
2019-09-03,1.0519,1.0519,0.01
2019-09-04,1.0530,1.0530,0.10
2019-09-05,1.0541,1.0541,0.10
2019-09-06,1.0543,1.0543,0.02
2019-09-09,1.0548,1.0548,0.05
2019-09-10,1.0550,1.0550,0.02
2019-09-11,1.0552,1.0552,0.02
2019-09-12,1.0551,1.0551,-0.01
2019-09-16,1.0554,1.0554,0.03
2019-09-17,1.0556,1.0556,0.02
2019-09-18,1.0555,1.0555,-0.01
2019-09-19,1.0554,1.0554,-0.01
2019-09-20,1.0554,1.0554,0.00
2019-09-23,1.0557,1.0557,0.03
2019-09-24,1.0557,1.0557,0.00
2019-09-25,1.0559,1.0559,0.02
2019-09-26,1.0558,1.0558,-0.01
2019-09-27,1.0558,1.0558,0.00
2019-09-30,1.0562,1.0562,0.04
2019-10-08,1.0571,1.0571,0.09
2019-10-09,1.0573,1.0573,0.02
2019-10-10,1.0574,1.0574,0.01
2019-10-11,1.0573,1.0573,-0.01
2019-10-14,1.0576,1.0576,0.03
2019-10-15,1.0577,1.0577,0.01
2019-10-16,1.0578,1.0578,0.01
2019-10-17,1.0579,1.0579,0.01
2019-10-18,1.0578,1.0578,-0.01
2019-10-21,1.0577,1.0577,-0.01
2019-10-22,1.0576,1.0576,-0.01
2019-10-23,1.0576,1.0576,0.00
2019-10-24,1.0576,1.0576,0.00
2019-10-25,1.0577,1.0577,0.01
2019-10-28,1.0572,1.0572,-0.05
2019-10-29,1.0567,1.0567,-0.05
2019-10-30,1.0561,1.0561,-0.06
2019-10-31,1.0559,1.0559,-0.02
2019-11-01,1.0560,1.0560,0.01
2019-11-04,1.0561,1.0561,0.01
2019-11-05,1.0562,1.0562,0.01
2019-11-06,1.0567,1.0567,0.05
2019-11-07,1.0569,1.0569,0.02
2019-11-08,1.0569,1.0569,0.00
2019-11-11,1.0574,1.0574,0.05
2019-11-12,1.0577,1.0577,0.03
2019-11-13,1.0578,1.0578,0.01
2019-11-14,1.0580,1.0580,0.02
2019-11-15,1.0585,1.0585,0.05
2019-11-18,1.0593,1.0593,0.08
2019-11-19,1.0601,1.0601,0.08
2019-11-20,1.0605,1.0605,0.04
2019-11-21,1.0611,1.0611,0.06
2019-11-22,1.0610,1.0610,-0.01
2019-11-25,1.0604,1.0604,-0.06
2019-11-26,1.0610,1.0610,0.06
2019-11-27,1.0610,1.0610,0.00
2019-11-28,1.0612,1.0612,0.02
2019-11-29,1.0616,1.0616,0.04
2019-12-02,1.0615,1.0615,-0.01
2019-12-03,1.0617,1.0617,0.02
2019-12-04,1.0614,1.0614,-0.03
2019-12-05,1.0615,1.0615,0.01
2019-12-06,1.0616,1.0616,0.01
2019-12-09,1.0618,1.0618,0.02
2019-12-10,1.0621,1.0621,0.03
2019-12-11,1.0624,1.0624,0.03
2019-12-12,1.0627,1.0627,0.03
2019-12-13,1.0628,1.0628,0.01
2019-12-16,1.0630,1.0630,0.02
2019-12-17,1.0630,1.0630,0.00
2019-12-18,1.0629,1.0629,-0.01
2019-12-19,1.0631,1.0631,0.02
2019-12-20,1.0635,1.0635,0.04
2019-12-23,1.0634,1.0634,-0.01
2019-12-24,1.0636,1.0636,0.02
2019-12-25,1.0439,1.0639,0.03
2019-12-26,1.0439,1.0639,0.00
2019-12-27,1.0441,1.0641,0.02
2019-12-30,1.0444,1.0644,0.03
2019-12-31,1.0444,1.0644,0.00
2020-01-02,1.0446,1.0646,0.02
2020-01-03,1.0448,1.0648,0.02
2020-01-06,1.0455,1.0655,0.07
2020-01-07,1.0456,1.0656,0.01
2020-01-08,1.0459,1.0659,0.03
2020-01-09,1.0463,1.0663,0.04
2020-01-10,1.0467,1.0667,0.04
2020-01-13,1.0471,1.0671,0.04
2020-01-14,1.0471,1.0671,0.00
2020-01-15,1.0477,1.0677,0.06
2020-01-16,1.0478,1.0678,0.01
2020-01-17,1.0481,1.0681,0.03
2020-01-20,1.0484,1.0684,0.03
2020-01-21,1.0487,1.0687,0.03
2020-01-22,1.0491,1.0691,0.04
2020-01-23,1.0495,1.0695,0.04
2020-02-03,1.0569,1.0769,0.71
2020-02-04,1.0562,1.0762,-0.07
2020-02-05,1.0566,1.0766,0.04
2020-02-06,1.0575,1.0775,0.09
2020-02-07,1.0590,1.0790,0.14
2020-02-10,1.0598,1.0798,0.08
2020-02-11,1.0592,1.0792,-0.06
2020-02-12,1.0601,1.0801,0.09
2020-02-13,1.0607,1.0807,0.06
2020-02-14,1.0609,1.0809,0.02
2020-02-17,1.0616,1.0816,0.07
2020-02-18,1.0622,1.0822,0.06
2020-02-19,1.0627,1.0827,0.05
2020-02-20,1.0627,1.0827,0.00
2020-02-21,1.0642,1.0842,0.14
2020-02-24,1.0647,1.0847,0.05
2020-02-25,1.0649,1.0849,0.02
2020-02-26,1.0660,1.0860,0.10
2020-02-27,1.0667,1.0867,0.07
2020-02-28,1.0679,1.0879,0.11
2020-03-02,1.0681,1.0881,0.02
2020-03-03,1.0687,1.0887,0.06
2020-03-04,1.0699,1.0899,0.11
2020-03-05,1.0701,1.0901,0.02
2020-03-06,1.0712,1.0912,0.10
2020-03-09,1.0738,1.0938,0.24
2020-03-10,1.0730,1.0930,-0.07
2020-03-11,1.0728,1.0928,-0.02
2020-03-12,1.0725,1.0925,-0.03
2020-03-13,1.0719,1.0919,-0.06
2020-03-16,1.0715,1.0915,-0.04
2020-03-17,1.0708,1.0908,-0.07
2020-03-18,1.0706,1.0906,-0.02
2020-03-19,1.0703,1.0903,-0.03
2020-03-20,1.0708,1.0908,0.05
2020-03-23,1.0716,1.0916,0.07
2020-03-24,1.0725,1.0925,0.08
2020-03-25,1.0729,1.0929,0.04
2020-03-26,1.0734,1.0934,0.05
2020-03-27,1.0738,1.0938,0.04
2020-03-30,1.0739,1.0939,0.01
2020-03-31,1.0742,1.0942,0.03
2020-04-01,1.0746,1.0946,0.04
2020-04-02,1.0753,1.0953,0.07
2020-04-03,1.0757,1.0957,0.04
2020-04-07,1.0793,1.0993,0.33
2020-04-08,1.0819,1.1019,0.24
2020-04-09,1.0839,1.1039,0.18
2020-04-10,1.0840,1.1040,0.01
2020-04-13,1.0841,1.1041,0.01
2020-04-14,1.0844,1.1044,0.03
2020-04-15,1.0848,1.1048,0.04
2020-04-16,1.0863,1.1063,0.14
2020-04-17,1.0867,1.1067,0.04
2020-04-20,1.0869,1.1069,0.02
2020-04-21,1.0868,1.1068,-0.01
2020-04-22,1.0874,1.1074,0.06
2020-04-23,1.0883,1.1083,0.08
2020-04-24,1.0894,1.1094,0.10
2020-04-27,1.0895,1.1095,0.01
2020-04-28,1.0899,1.1099,0.04
2020-04-29,1.0901,1.1101,0.02
2020-04-30,1.0904,1.1104,0.03
2020-05-06,1.0902,1.1102,-0.02
2020-05-07,1.0891,1.1091,-0.10
2020-05-08,1.0883,1.1083,-0.07
2020-05-11,1.0878,1.1078,-0.05
2020-05-12,1.0871,1.1071,-0.06
2020-05-13,1.0873,1.1073,0.02
2020-05-14,1.0871,1.1071,-0.02
2020-05-15,1.0876,1.1076,0.05
2020-05-18,1.0873,1.1073,-0.03
2020-05-19,1.0866,1.1066,-0.06
2020-05-20,1.0867,1.1067,0.01
2020-05-21,1.0868,1.1068,0.01
2020-05-22,1.0873,1.1073,0.05
2020-05-25,1.0873,1.1073,0.00
2020-05-26,1.0865,1.1065,-0.07
2020-05-27,1.0859,1.1059,-0.06
2020-05-28,1.0856,1.1056,-0.03
2020-05-29,1.0854,1.1054,-0.02
2020-06-01,1.0856,1.1056,0.02
2020-06-02,1.0846,1.1046,-0.09
2020-06-03,1.0829,1.1029,-0.16
2020-06-04,1.0826,1.1026,-0.03
2020-06-05,1.0812,1.1012,-0.13
2020-06-08,1.0809,1.1009,-0.03
2020-06-09,1.0812,1.1012,0.03
2020-06-10,1.0814,1.1014,0.02
2020-06-11,1.0817,1.1017,0.03
2020-06-12,1.0820,1.1020,0.03
2020-06-15,1.0824,1.1024,0.04
2020-06-16,1.0819,1.1019,-0.05
2020-06-17,1.0818,1.1018,-0.01
2020-06-18,1.0819,1.1019,0.01
2020-06-19,1.0824,1.1024,0.05
2020-06-22,1.0822,1.1022,-0.02
2020-06-23,1.0816,1.1016,-0.06
2020-06-24,1.0820,1.1020,0.04
2020-06-29,1.0824,1.1024,0.04
2020-06-30,1.0828,1.1028,0.04
2020-07-01,1.0829,1.1029,0.01
2020-07-02,1.0831,1.1031,0.02
2020-07-03,1.0831,1.1031,0.00
2020-07-06,1.0824,1.1024,-0.06
2020-07-07,1.0816,1.1016,-0.07
2020-07-08,1.0813,1.1013,-0.03
2020-07-09,1.0807,1.1007,-0.06
2020-07-10,1.0803,1.1003,-0.04
2020-07-13,1.0802,1.1002,-0.01
2020-07-14,1.0801,1.1001,-0.01
2020-07-15,1.0801,1.1001,0.00
2020-07-16,1.0807,1.1007,0.06
2020-07-17,1.0809,1.1009,0.02
2020-07-20,1.0814,1.1014,0.05
2020-07-21,1.0816,1.1016,0.02
2020-07-22,1.0818,1.1018,0.02
2020-07-23,1.0819,1.1019,0.01
2020-07-24,1.0824,1.1024,0.05
2020-07-27,1.0827,1.1027,0.03
2020-07-28,1.0825,1.1025,-0.02
2020-07-29,1.0824,1.1024,-0.01
2020-07-30,1.0825,1.1025,0.01
2020-07-31,1.0824,1.1024,-0.01
2020-08-03,1.0826,1.1026,0.02
2020-08-04,1.0827,1.1027,0.01
2020-08-05,1.0827,1.1027,0.00
2020-08-06,1.0827,1.1027,0.00
2020-08-07,1.0828,1.1028,0.01
2020-08-10,1.0830,1.1030,0.02
2020-08-11,1.0831,1.1031,0.01
2020-08-12,1.0833,1.1033,0.02
2020-08-13,1.0834,1.1034,0.01
2020-08-14,1.0836,1.1036,0.02
2020-08-17,1.0840,1.1040,0.04
2020-08-18,1.0838,1.1038,-0.02
2020-08-19,1.0107,1.1038,0.00
2020-08-20,1.0106,1.1037,-0.01
2020-08-21,1.0108,1.1039,0.02
2020-08-24,1.0109,1.1040,0.01
2020-08-25,1.0107,1.1038,-0.02
2020-08-26,1.0107,1.1038,0.00
2020-08-27,1.0107,1.1038,0.00
2020-08-28,1.0106,1.1037,-0.01
2020-08-31,1.0110,1.1041,0.04
2020-09-01,1.0110,1.1041,0.00
2020-09-02,1.0107,1.1038,-0.03
2020-09-03,1.0104,1.1035,-0.03
2020-09-04,1.0104,1.1035,0.00
2020-09-07,1.0103,1.1034,-0.01
2020-09-08,1.0101,1.1032,-0.02
2020-09-09,1.0103,1.1034,0.02
2020-09-10,1.0104,1.1035,0.01
2020-09-11,1.0106,1.1037,0.02
2020-09-14,1.0109,1.1040,0.03
2020-09-15,1.0111,1.1042,0.02
2020-09-16,1.0113,1.1044,0.02
2020-09-17,1.0114,1.1045,0.01
2020-09-18,1.0115,1.1046,0.01
2020-09-21,1.0117,1.1048,0.02
2020-09-22,1.0117,1.1048,0.00
2020-09-23,1.0118,1.1049,0.01
2020-09-24,1.0119,1.1050,0.01
2020-09-25,1.0123,1.1054,0.04
2020-09-28,1.0138,1.1069,0.15
2020-09-29,1.0137,1.1068,-0.01
2020-09-30,1.0139,1.1070,0.02
2020-10-09,1.0146,1.1077,0.07
2020-10-12,1.0148,1.1079,0.02
2020-10-13,1.0150,1.1081,0.02
2020-10-14,1.0150,1.1081,0.00
2020-10-15,1.0151,1.1082,0.01
2020-10-16,1.0152,1.1083,0.01
2020-10-19,1.0155,1.1086,0.03
2020-10-20,1.0156,1.1087,0.01
2020-10-21,1.0158,1.1089,0.02
2020-10-22,1.0159,1.1090,0.01
2020-10-23,1.0160,1.1091,0.01
2020-10-26,1.0162,1.1093,0.02
2020-10-27,1.0163,1.1094,0.01
2020-10-28,1.0163,1.1094,0.00
2020-10-29,1.0164,1.1095,0.01
2020-10-30,1.0165,1.1096,0.01
2020-11-02,1.0168,1.1099,0.03
2020-11-03,1.0169,1.1100,0.01
2020-11-04,1.0171,1.1102,0.02
2020-11-05,1.0171,1.1102,0.00
2020-11-06,1.0170,1.1101,-0.01
2020-11-09,1.0171,1.1102,0.01
2020-11-10,1.0172,1.1103,0.01
2020-11-11,1.0171,1.1102,-0.01
2020-11-12,1.0168,1.1099,-0.03
2020-11-13,1.0165,1.1096,-0.03
2020-11-16,1.0163,1.1094,-0.02
2020-11-17,1.0162,1.1093,-0.01
2020-11-18,1.0154,1.1085,-0.08
2020-11-19,1.0151,1.1082,-0.03
2020-11-20,1.0148,1.1079,-0.03
2020-11-23,1.0151,1.1082,0.03
2020-11-24,1.0151,1.1082,0.00
2020-11-25,1.0152,1.1083,0.01
2020-11-26,1.0153,1.1084,0.01
2020-11-27,1.0153,1.1084,0.00
2020-11-30,1.0159,1.1090,0.06
2020-12-01,1.0161,1.1092,0.02
2020-12-02,1.0161,1.1092,0.00
2020-12-03,1.0162,1.1093,0.01
2020-12-04,1.0164,1.1095,0.02
2020-12-07,1.0166,1.1097,0.02
2020-12-08,1.0168,1.1099,0.02
2020-12-09,1.0170,1.1101,0.02
2020-12-10,1.0172,1.1103,0.02
2020-12-11,1.0173,1.1104,0.01
2020-12-14,1.0175,1.1106,0.02
2020-12-15,1.0176,1.1107,0.01
2020-12-16,1.0174,1.1105,-0.02
2020-12-17,1.0177,1.1108,0.03
2020-12-18,1.0178,1.1109,0.01
2020-12-21,1.0182,1.1113,0.04
2020-12-22,1.0184,1.1115,0.02
2020-12-23,1.0186,1.1117,0.02
2020-12-24,1.0188,1.1119,0.02
2020-12-25,1.0191,1.1122,0.03
2020-12-28,1.0196,1.1127,0.05
2020-12-29,1.0197,1.1128,0.01
2020-12-30,1.0201,1.1132,0.04
2020-12-31,1.0202,1.1133,0.01
2021-01-04,1.0206,1.1137,0.04
2021-01-05,1.0211,1.1142,0.05
2021-01-06,1.0215,1.1146,0.04
2021-01-07,1.0221,1.1152,0.06
2021-01-08,1.0223,1.1154,0.02
2021-01-11,1.0225,1.1156,0.02
2021-01-12,1.0230,1.1161,0.05
2021-01-13,1.0234,1.1165,0.04
2021-01-14,1.0237,1.1168,0.03
2021-01-15,1.0233,1.1164,-0.04
2021-01-18,1.0231,1.1162,-0.02
2021-01-19,1.0231,1.1162,0.00
2021-01-20,1.0232,1.1163,0.01
2021-01-21,1.0236,1.1167,0.04
2021-01-22,1.0237,1.1168,0.01
2021-01-25,1.0236,1.1167,-0.01
2021-01-26,1.0230,1.1161,-0.06
2021-01-27,1.0227,1.1158,-0.03
2021-01-28,1.0219,1.1150,-0.08
2021-01-29,1.0217,1.1148,-0.02
2021-02-01,1.0222,1.1153,0.05
2021-02-02,1.0225,1.1156,0.03
2021-02-03,1.0227,1.1158,0.02
2021-02-04,1.0227,1.1158,0.00
2021-02-05,1.0225,1.1156,-0.02
2021-02-08,1.0227,1.1158,0.02
2021-02-09,1.0229,1.1160,0.02
2021-02-10,1.0231,1.1162,0.02
2021-02-18,1.0237,1.1168,0.06
2021-02-19,1.0239,1.1170,0.02
2021-02-22,1.0243,1.1174,0.04
2021-02-23,1.0244,1.1175,0.01
2021-02-24,1.0246,1.1177,0.02
2021-02-25,1.0248,1.1179,0.02
2021-02-26,1.0249,1.1180,0.01
2021-03-01,1.0253,1.1184,0.04
2021-03-02,1.0255,1.1186,0.02
2021-03-03,1.0257,1.1188,0.02
2021-03-04,1.0258,1.1189,0.01
2021-03-05,1.0260,1.1191,0.02
2021-03-08,1.0263,1.1194,0.03
2021-03-09,1.0265,1.1196,0.02
2021-03-10,1.0267,1.1198,0.02
2021-03-11,1.0269,1.1200,0.02
2021-03-12,1.0270,1.1201,0.01
2021-03-15,1.0278,1.1209,0.08
2021-03-16,1.0280,1.1211,0.02
2021-03-17,1.0282,1.1213,0.02
2021-03-18,1.0285,1.1216,0.03
2021-03-19,1.0286,1.1217,0.01
2021-03-22,1.0290,1.1221,0.04
2021-03-23,1.0291,1.1222,0.01
2021-03-24,1.0294,1.1225,0.03
2021-03-25,1.0299,1.1230,0.05
2021-03-26,1.0300,1.1231,0.01
2021-03-29,1.0309,1.1240,0.09
2021-03-30,1.0310,1.1241,0.01
2021-03-31,1.0311,1.1242,0.01
2021-04-01,1.0311,1.1242,0.00
2021-04-02,1.0313,1.1244,0.02
2021-04-06,1.0316,1.1247,0.03
2021-04-07,1.0317,1.1248,0.01
2021-04-08,1.0319,1.1250,0.02
2021-04-09,1.0321,1.1252,0.02
2021-04-12,1.0324,1.1255,0.03
2021-04-13,1.0328,1.1259,0.04
2021-04-14,1.0331,1.1262,0.03
2021-04-15,1.0332,1.1263,0.01
2021-04-16,1.0334,1.1265,0.02
2021-04-19,1.0341,1.1272,0.07
2021-04-20,1.0344,1.1275,0.03
2021-04-21,1.0347,1.1278,0.03
2021-04-22,1.0347,1.1278,0.00
2021-04-23,1.0348,1.1279,0.01
2021-04-26,1.0348,1.1279,0.00
2021-04-27,1.0349,1.1280,0.01
2021-04-28,1.0351,1.1282,0.02
2021-04-29,1.0353,1.1284,0.02
2021-04-30,1.0356,1.1287,0.03
2021-05-06,1.0362,1.1293,0.06
2021-05-07,1.0363,1.1294,0.01
2021-05-10,1.0369,1.1300,0.06
2021-05-11,1.0372,1.1303,0.03
2021-05-12,1.0375,1.1306,0.03
2021-05-13,1.0375,1.1306,0.00
2021-05-14,1.0376,1.1307,0.01
2021-05-17,1.0378,1.1309,0.02
2021-05-18,1.0380,1.1311,0.02
2021-05-19,1.0383,1.1314,0.03
2021-05-20,1.0387,1.1318,0.04
2021-05-21,1.0391,1.1322,0.04
2021-05-24,1.0396,1.1327,0.05
2021-05-25,1.0397,1.1328,0.01
2021-05-26,1.0398,1.1329,0.01
2021-05-27,1.0397,1.1328,-0.01
2021-05-28,1.0395,1.1326,-0.02
2021-05-31,1.0398,1.1329,0.03
2021-06-01,1.0400,1.1331,0.02
2021-06-02,1.0398,1.1329,-0.02
2021-06-03,1.0400,1.1331,0.02
2021-06-04,1.0397,1.1328,-0.03
2021-06-07,1.0391,1.1322,-0.06
2021-06-08,1.0390,1.1321,-0.01
2021-06-09,1.0388,1.1319,-0.02
2021-06-10,1.0390,1.1321,0.02
2021-06-11,1.0388,1.1319,-0.02
2021-06-15,1.0388,1.1319,0.00
2021-06-16,1.0388,1.1319,0.00
2021-06-17,1.0382,1.1313,-0.06
2021-06-18,1.0384,1.1315,0.02
2021-06-21,1.0400,1.1331,0.15
2021-06-22,1.0402,1.1333,0.02
2021-06-23,1.0404,1.1335,0.02
2021-06-24,1.0405,1.1336,0.01
2021-06-25,1.0407,1.1338,0.02
2021-06-28,1.0409,1.1340,0.02
2021-06-29,1.0410,1.1341,0.01
2021-06-30,1.0412,1.1343,0.02
2021-07-01,1.0413,1.1344,0.01
2021-07-02,1.0416,1.1347,0.03
2021-07-05,1.0420,1.1351,0.04
2021-07-06,1.0421,1.1352,0.01
2021-07-07,1.0424,1.1355,0.03
2021-07-08,1.0435,1.1366,0.11
2021-07-09,1.0435,1.1366,0.00
2021-07-12,1.0454,1.1385,0.18
2021-07-13,1.0459,1.1390,0.05
2021-07-14,1.0463,1.1394,0.04
2021-07-15,1.0461,1.1392,-0.02
2021-07-16,1.0469,1.1400,0.08
2021-07-19,1.0471,1.1402,0.02
2021-07-20,1.0476,1.1407,0.05
2021-07-21,1.0480,1.1411,0.04
2021-07-22,1.0484,1.1415,0.04
2021-07-23,1.0492,1.1423,0.08
2021-07-26,1.0500,1.1431,0.08
2021-07-27,1.0494,1.1425,-0.06
2021-07-28,1.0494,1.1425,0.00
2021-07-29,1.0500,1.1431,0.06
2021-07-30,1.0511,1.1442,0.10
2021-08-02,1.0516,1.1447,0.05
2021-08-03,1.0514,1.1445,-0.02
2021-08-04,1.0516,1.1447,0.02
2021-08-05,1.0522,1.1453,0.06
2021-08-06,1.0522,1.1453,0.00
2021-08-09,1.0514,1.1445,-0.08
2021-08-10,1.0514,1.1445,0.00
2021-08-11,1.0517,1.1448,0.03
2021-08-12,1.0522,1.1453,0.05
2021-08-13,1.0520,1.1451,-0.02
2021-08-16,1.0522,1.1453,0.02
2021-08-17,1.0524,1.1455,0.02
2021-08-18,1.0530,1.1461,0.06
2021-08-19,1.0532,1.1463,0.02
2021-08-20,1.0531,1.1462,-0.01
2021-08-23,1.0532,1.1463,0.01
2021-08-24,1.0536,1.1467,0.04
2021-08-25,1.0536,1.1467,0.00
2021-08-26,1.0534,1.1465,-0.02
2021-08-27,1.0535,1.1466,0.01
2021-08-30,1.0538,1.1469,0.03
2021-08-31,1.0539,1.1470,0.01
