净值日期,单位净值,累计净值,日增长率
2018-01-16,0.9625,0.9625,0.04
2018-01-17,0.9614,0.9614,-0.11
2018-01-18,0.9596,0.9596,-0.19
2018-01-19,0.9588,0.9588,-0.08
2018-01-22,0.9595,0.9595,0.07
2018-01-23,0.9599,0.9599,0.04
2018-01-24,0.9602,0.9602,0.03
2018-01-25,0.9605,0.9605,0.03
2018-01-26,0.9605,0.9605,0.00
2018-01-29,0.9604,0.9604,-0.01
2018-01-30,0.9602,0.9602,-0.02
2018-01-31,0.9613,0.9613,0.11
2018-02-01,0.9625,0.9625,0.12
2018-02-02,0.9627,0.9627,0.02
2018-02-05,0.9623,0.9623,-0.04
2018-02-06,0.9657,0.9657,0.35
2018-02-07,0.9665,0.9665,0.08
2018-02-08,0.9670,0.9670,0.05
2018-02-09,0.9675,0.9675,0.05
2018-02-12,0.9682,0.9682,0.07
2018-02-13,0.9685,0.9685,0.03
2018-02-14,0.9683,0.9683,-0.02
2018-02-22,0.9680,0.9680,-0.03
2018-02-23,0.9689,0.9689,0.09
2018-02-26,0.9717,0.9717,0.29
2018-02-27,0.9737,0.9737,0.21
2018-02-28,0.9747,0.9747,0.10
2018-03-01,0.9750,0.9750,0.03
2018-03-02,0.9737,0.9737,-0.13
2018-03-05,0.9732,0.9732,-0.05
2018-03-06,0.9749,0.9749,0.17
2018-03-07,0.9766,0.9766,0.17
2018-03-08,0.9781,0.9781,0.15
2018-03-09,0.9777,0.9777,-0.04
2018-03-12,0.9783,0.9783,0.06
2018-03-13,0.9768,0.9768,-0.15
2018-03-14,0.9760,0.9760,-0.08
2018-03-15,0.9764,0.9764,0.04
2018-03-16,0.9773,0.9773,0.09
2018-03-19,0.9768,0.9768,-0.05
2018-03-20,0.9782,0.9782,0.14
2018-03-21,0.9794,0.9794,0.12
2018-03-22,0.9809,0.9809,0.15
2018-03-23,0.9884,0.9884,0.76
2018-03-26,0.9872,0.9872,-0.12
2018-03-27,0.9852,0.9852,-0.20
2018-03-28,0.9872,0.9872,0.20
2018-03-29,0.9866,0.9866,-0.06
2018-03-30,0.9877,0.9877,0.11
2018-04-02,0.9886,0.9886,0.09
2018-04-03,0.9889,0.9889,0.03
2018-04-04,0.9909,0.9909,0.20
2018-04-09,0.9953,0.9953,0.44
2018-04-10,0.9931,0.9931,-0.22
2018-04-11,0.9936,0.9936,0.05
2018-04-12,0.9943,0.9943,0.07
2018-04-13,0.9938,0.9938,-0.05
2018-04-16,0.9952,0.9952,0.14
2018-04-17,0.9952,0.9952,0.00
2018-04-18,1.0085,1.0085,1.34
2018-04-19,1.0080,1.0080,-0.05
2018-04-20,1.0075,1.0075,-0.05
2018-04-23,1.0058,1.0058,-0.17
2018-04-24,1.0076,1.0076,0.18
2018-04-25,1.0060,1.0060,-0.16
2018-04-26,1.0044,1.0044,-0.16
2018-04-27,1.0035,1.0035,-0.09
2018-05-02,1.0031,1.0031,-0.04
2018-05-03,1.0036,1.0036,0.05
2018-05-04,1.0041,1.0041,0.05
2018-05-07,1.0033,1.0033,-0.08
2018-05-08,1.0021,1.0021,-0.12
2018-05-09,1.0003,1.0003,-0.18
2018-05-10,1.0007,1.0007,0.04
2018-05-11,1.0011,1.0011,0.04
2018-05-14,1.0010,1.0010,-0.01
2018-05-15,1.0001,1.0001,-0.09
2018-05-16,0.9999,0.9999,-0.02
2018-05-17,1.0004,1.0004,0.05
2018-05-18,1.0002,1.0002,-0.02
2018-05-21,1.0017,1.0017,0.15
2018-05-22,1.0030,1.0030,0.13
2018-05-23,1.0062,1.0062,0.32
2018-05-24,1.0063,1.0063,0.01
2018-05-25,1.0084,1.0084,0.21
2018-05-28,1.0088,1.0088,0.04
2018-05-29,1.0091,1.0091,0.03
2018-05-30,1.0087,1.0087,-0.04
2018-05-31,1.0082,1.0082,-0.05
2018-06-01,1.0080,1.0080,-0.02
2018-06-04,1.0068,1.0068,-0.12
2018-06-05,1.0066,1.0066,-0.02
2018-06-06,1.0071,1.0071,0.05
2018-06-07,1.0062,1.0062,-0.09
2018-06-08,1.0074,1.0074,0.12
2018-06-11,1.0079,1.0079,0.05
2018-06-12,1.0065,1.0065,-0.14
2018-06-13,1.0086,1.0086,0.21
2018-06-14,1.0100,1.0100,0.14
2018-06-15,1.0108,1.0108,0.08
2018-06-19,1.0110,1.0110,0.02
2018-06-20,1.0653,1.0653,5.37
2018-06-21,1.1501,1.1501,7.96
2018-06-22,1.1491,1.1491,-0.09
2018-06-25,1.1455,1.1455,-0.31
2018-06-26,1.1449,1.1449,-0.05
2018-06-27,1.1446,1.1446,-0.03
2018-06-28,1.1433,1.1433,-0.11
2018-06-29,1.1480,1.1480,0.41
2018-06-30,1.1471,1.1471,0.00
2018-07-02,1.1482,1.1482,0.02
2018-07-03,1.1483,1.1483,0.01
2018-07-04,1.1480,1.1480,-0.03
2018-07-05,1.1493,1.1493,0.11
2018-07-06,1.1471,1.1471,-0.19
2018-07-09,1.1467,1.1467,-0.03
2018-07-10,1.1484,1.1484,0.15
2018-07-11,1.1489,1.1489,0.04
2018-07-12,1.1480,1.1480,-0.08
2018-07-13,1.1485,1.1485,0.04
2018-07-16,1.1486,1.1486,0.01
2018-07-17,1.1491,1.1491,0.04
2018-07-18,1.1514,1.1514,0.20
2018-07-19,1.1513,1.1513,-0.01
2018-07-20,1.1473,1.1473,-0.35
2018-07-23,1.1463,1.1463,-0.09
2018-07-24,1.1440,1.1440,-0.20
2018-07-25,1.1443,1.1443,0.03
2018-07-26,1.1457,1.1457,0.12
2018-07-27,1.1457,1.1457,0.00
2018-07-30,1.1486,1.1486,0.25
2018-07-31,1.1523,1.1523,0.32
2018-08-01,1.1537,1.1537,0.12
2018-08-02,1.1529,1.1529,-0.07
2018-08-03,1.1562,1.1562,0.29
2018-08-06,1.1571,1.1571,0.08
2018-08-07,1.1585,1.1585,0.12
2018-08-08,1.1567,1.1567,-0.16
2018-08-09,1.1536,1.1536,-0.27
2018-08-10,1.1525,1.1525,-0.10
2018-08-13,1.1491,1.1491,-0.30
2018-08-14,1.1510,1.1510,0.17
2018-08-15,1.1508,1.1508,-0.02
2018-08-16,1.1496,1.1496,-0.10
2018-08-17,1.1468,1.1468,-0.24
2018-08-20,1.1452,1.1452,-0.14
2018-08-21,1.1456,1.1456,0.03
2018-08-22,1.1467,1.1467,0.10
2018-08-23,1.1475,1.1475,0.07
2018-08-24,1.1480,1.1480,0.04
2018-08-27,1.1471,1.1471,-0.08
2018-08-28,1.1471,1.1471,0.00
2018-08-29,1.1470,1.1470,-0.01
2018-08-30,1.1476,1.1476,0.05
2018-08-31,1.1479,1.1479,0.03
2018-09-03,1.1473,1.1473,-0.05
2018-09-04,1.1466,1.1466,-0.06
2018-09-05,1.1472,1.1472,0.05
2018-09-06,1.1479,1.1479,0.06
2018-09-07,1.1477,1.1477,-0.02
2018-09-10,1.1473,1.1473,-0.03
2018-09-11,1.1473,1.1473,0.00
2018-09-12,1.1472,1.1472,-0.01
2018-09-13,1.1479,1.1479,0.06
2018-09-14,1.1487,1.1487,0.07
2018-09-17,1.1494,1.1494,0.06
2018-09-18,1.1490,1.1490,-0.03
2018-09-19,1.1480,1.1480,-0.09
2018-09-20,1.1469,1.1469,-0.10
2018-09-21,1.1481,1.1481,0.10
2018-09-25,1.1486,1.1486,0.04
2018-09-26,1.1489,1.1489,0.03
2018-09-27,1.1481,1.1481,-0.07
2018-09-28,1.1476,1.1476,-0.04
2018-10-08,1.1479,1.1479,0.03
2018-10-09,1.1486,1.1486,0.06
2018-10-10,1.1490,1.1490,0.03
2018-10-11,1.1499,1.1499,0.08
2018-10-12,1.1502,1.1502,0.03
2018-10-15,1.1512,1.1512,0.09
2018-10-16,1.1515,1.1515,0.03
2018-10-17,1.1510,1.1510,-0.04
2018-10-18,1.1514,1.1514,0.03
2018-10-19,1.1519,1.1519,0.04
2018-10-22,1.1512,1.1512,-0.06
2018-10-23,1.1516,1.1516,0.03
2018-10-24,1.1518,1.1518,0.02
2018-10-25,1.1522,1.1522,0.03
2018-10-26,1.1525,1.1525,0.03
2018-10-29,1.1527,1.1527,0.02
2018-10-30,1.1531,1.1531,0.03
2018-10-31,1.1532,1.1532,0.01
2018-11-01,1.1532,1.1532,0.00
2018-11-02,1.1532,1.1532,0.00
2018-11-05,1.1532,1.1532,0.00
2018-11-06,1.1529,1.1529,-0.03
2018-11-07,1.1531,1.1531,0.02
2018-11-08,1.1538,1.1538,0.06
2018-11-09,1.1548,1.1548,0.09
2018-11-12,1.1549,1.1549,0.01
2018-11-13,1.1548,1.1548,-0.01
2018-11-14,1.1562,1.1562,0.12
2018-11-15,1.1567,1.1567,0.04
2018-11-16,1.1577,1.1577,0.09
2018-11-19,1.1578,1.1578,0.01
2018-11-20,1.1587,1.1587,0.08
2018-11-21,1.1585,1.1585,-0.02
2018-11-22,1.1586,1.1586,0.01
2018-11-23,1.1587,1.1587,0.01
2018-11-26,1.1588,1.1588,0.01
2018-11-27,1.1582,1.1582,-0.05
2018-11-28,1.1578,1.1578,-0.03
2018-11-29,1.1575,1.1575,-0.03
2018-11-30,1.1575,1.1575,0.00
2018-12-03,1.1576,1.1576,0.01
2018-12-04,1.1578,1.1578,0.02
2018-12-05,1.1580,1.1580,0.02
2018-12-06,1.1581,1.1581,0.01
2018-12-07,1.1580,1.1580,-0.01
2018-12-10,1.1583,1.1583,0.03
2018-12-11,1.1583,1.1583,0.00
2018-12-12,1.1585,1.1585,0.02
2018-12-13,1.1583,1.1583,-0.02
2018-12-14,1.1581,1.1581,-0.02
2018-12-17,1.1581,1.1581,0.00
2018-12-18,1.1577,1.1577,-0.03
2018-12-19,1.1577,1.1577,0.00
2018-12-20,1.1579,1.1579,0.02
2018-12-21,1.1583,1.1583,0.03
2018-12-24,1.1586,1.1586,0.03
2018-12-25,1.1587,1.1587,0.01
2018-12-26,1.1587,1.1587,0.00
2018-12-27,1.1590,1.1590,0.03
2018-12-28,1.1601,1.1601,0.09
2018-12-31,1.1604,1.1604,0.00
2019-01-02,1.1617,1.1617,0.14
2019-01-03,1.1627,1.1627,0.09
2019-01-04,1.1634,1.1634,0.06
2019-01-07,1.1643,1.1643,0.08
2019-01-08,1.1649,1.1649,0.05
2019-01-09,1.1656,1.1656,0.06
2019-01-10,1.1660,1.1660,0.03
2019-01-11,1.1662,1.1662,0.02
2019-01-14,1.1660,1.1660,-0.02
2019-01-15,1.1660,1.1660,0.00
2019-01-16,1.1663,1.1663,0.03
2019-01-17,1.1666,1.1666,0.03
2019-01-18,1.1668,1.1668,0.02
2019-01-21,1.1671,1.1671,0.03
2019-01-22,1.1670,1.1670,-0.01
2019-01-23,1.1668,1.1668,-0.02
2019-01-24,1.1666,1.1666,-0.02
2019-01-25,1.1668,1.1668,0.02
2019-01-28,1.1668,1.1668,0.00
2019-01-29,1.1669,1.1669,0.01
2019-01-30,1.1670,1.1670,0.01
2019-01-31,1.1674,1.1674,0.03
2019-02-01,1.1679,1.1679,0.04
2019-02-11,1.1690,1.1690,0.09
2019-02-12,1.1696,1.1696,0.05
2019-02-13,1.1699,1.1699,0.03
2019-02-14,1.1704,1.1704,0.04
2019-02-15,1.1708,1.1708,0.03
2019-02-18,1.1713,1.1713,0.04
2019-02-19,1.1709,1.1709,-0.03
2019-02-20,1.1711,1.1711,0.02
2019-02-21,1.1712,1.1712,0.01
2019-02-22,1.1710,1.1710,-0.02
2019-02-25,1.1708,1.1708,-0.02
2019-02-26,1.1692,1.1692,-0.14
2019-02-27,1.1682,1.1682,-0.09
2019-02-28,1.1680,1.1680,-0.02
2019-03-01,1.1673,1.1673,-0.06
2019-03-04,1.1664,1.1664,-0.08
2019-03-05,1.1663,1.1663,-0.01
2019-03-06,1.1657,1.1657,-0.05
2019-03-07,1.1662,1.1662,0.04
2019-03-08,1.1674,1.1674,0.10
2019-03-11,1.1678,1.1678,0.03
2019-03-12,1.1680,1.1680,0.02
2019-03-13,1.1677,1.1677,-0.03
2019-03-14,1.1676,1.1676,-0.01
2019-03-15,1.1673,1.1673,-0.03
2019-03-18,1.1673,1.1673,0.00
2019-03-19,1.1672,1.1672,-0.01
2019-03-20,1.1669,1.1669,-0.03
2019-03-21,1.1671,1.1671,0.02
2019-03-22,1.1675,1.1675,0.03
2019-03-25,1.1683,1.1683,0.07
2019-03-26,1.1692,1.1692,0.08
2019-03-27,1.1701,1.1701,0.08
2019-03-28,1.1703,1.1703,0.02
2019-03-29,1.1710,1.1710,0.06
2019-04-01,1.1708,1.1708,-0.02
2019-04-02,1.1699,1.1699,-0.08
2019-04-03,1.1691,1.1691,-0.07
2019-04-04,1.1686,1.1686,-0.04
2019-04-08,1.1686,1.1686,0.00
2019-04-09,1.1681,1.1681,-0.04
2019-04-10,1.1676,1.1676,-0.04
2019-04-11,1.1677,1.1677,0.01
2019-04-12,1.1679,1.1679,0.02
2019-04-15,1.1672,1.1672,-0.06
2019-04-16,1.1665,1.1665,-0.06
2019-04-17,1.1660,1.1660,-0.04
2019-04-18,1.1660,1.1660,0.00
2019-04-19,1.1668,1.1668,0.07
2019-04-22,1.1668,1.1668,0.00
2019-04-23,1.1666,1.1666,-0.02
2019-04-24,1.1666,1.1666,0.00
2019-04-25,1.1666,1.1666,0.00
2019-04-26,1.1668,1.1668,0.02
2019-04-29,1.1666,1.1666,-0.02
2019-04-30,1.1670,1.1670,0.03
2019-05-06,1.1683,1.1683,0.11
2019-05-07,1.1697,1.1697,0.12
2019-05-08,1.1703,1.1703,0.05
2019-05-09,1.1712,1.1712,0.08
2019-05-10,1.1714,1.1714,0.02
2019-05-13,1.1721,1.1721,0.06
2019-05-14,1.1724,1.1724,0.03
2019-05-15,1.1729,1.1729,0.04
2019-05-16,1.1732,1.1732,0.03
2019-05-17,1.1734,1.1734,0.02
2019-05-20,1.1738,1.1738,0.03
2019-05-21,1.1735,1.1735,-0.03
2019-05-22,1.1737,1.1737,0.02
2019-05-23,1.1738,1.1738,0.01
2019-05-24,1.1739,1.1739,0.01
2019-05-27,1.1736,1.1736,-0.03
2019-05-28,1.1732,1.1732,-0.03
2019-05-29,1.1736,1.1736,0.03
2019-05-30,1.1737,1.1737,0.01
2019-05-31,1.1740,1.1740,0.03
2019-06-03,1.1747,1.1747,0.06
2019-06-04,1.1749,1.1749,0.02
2019-06-05,1.1752,1.1752,0.03
2019-06-06,1.1751,1.1751,-0.01
2019-06-10,1.1752,1.1752,0.01
2019-06-11,1.1749,1.1749,-0.03
2019-06-12,1.1748,1.1748,-0.01
2019-06-13,1.1747,1.1747,-0.01
2019-06-14,1.1744,1.1744,-0.03
2019-06-17,1.1750,1.1750,0.05
2019-06-18,1.1756,1.1756,0.05
2019-06-19,1.1758,1.1758,0.02
2019-06-20,1.1765,1.1765,0.06
2019-06-21,1.1772,1.1772,0.06
2019-06-24,1.1775,1.1775,0.03
2019-06-25,1.1781,1.1781,0.05
2019-06-26,1.1786,1.1786,0.04
2019-06-27,1.1789,1.1789,0.03
2019-06-28,1.1789,1.1789,0.00
2019-06-30,1.1791,1.1791,0.00
2019-07-01,1.1796,1.1796,0.06
2019-07-02,1.1799,1.1799,0.03
2019-07-03,1.1808,1.1808,0.08
2019-07-04,1.1813,1.1813,0.04
2019-07-05,1.1814,1.1814,0.01
2019-07-08,1.1816,1.1816,0.02
2019-07-09,1.1817,1.1817,0.01
2019-07-10,1.1819,1.1819,0.02
2019-07-11,1.1822,1.1822,0.03
2019-07-12,1.1822,1.1822,0.00
2019-07-15,1.1827,1.1827,0.04
2019-07-16,1.1828,1.1828,0.01
2019-07-17,1.1827,1.1827,-0.01
2019-07-18,1.1828,1.1828,0.01
2019-07-19,1.1829,1.1829,0.01
2019-07-22,1.1836,1.1836,0.06
2019-07-23,1.1839,1.1839,0.03
2019-07-24,1.1839,1.1839,0.00
2019-07-25,1.1841,1.1841,0.02
2019-07-26,1.1843,1.1843,0.02
2019-07-29,1.1846,1.1846,0.03
2019-07-30,1.1847,1.1847,0.01
2019-07-31,1.1851,1.1851,0.03
2019-08-01,1.1853,1.1853,0.02
2019-08-02,1.1861,1.1861,0.07
2019-08-05,1.1872,1.1872,0.09
2019-08-06,1.1876,1.1876,0.03
2019-08-07,1.1880,1.1880,0.03
2019-08-08,1.1884,1.1884,0.03
2019-08-09,1.1886,1.1886,0.02
2019-08-12,1.1888,1.1888,0.02
2019-08-13,1.1893,1.1893,0.04
2019-08-14,1.1893,1.1893,0.00
2019-08-15,1.1898,1.1898,0.04
2019-08-16,1.1898,1.1898,0.00
2019-08-19,1.1901,1.1901,0.03
2019-08-20,1.1904,1.1904,0.03
2019-08-21,1.1903,1.1903,-0.01
2019-08-22,1.1905,1.1905,0.02
2019-08-23,1.1903,1.1903,-0.02
2019-08-26,1.1907,1.1907,0.03
2019-08-27,1.1905,1.1905,-0.02
2019-08-28,1.1905,1.1905,0.00
2019-08-29,1.1903,1.1903,-0.02
2019-08-30,1.1901,1.1901,-0.02
2019-09-02,1.1900,1.1900,-0.01
2019-09-03,1.1901,1.1901,0.01
2019-09-04,1.1902,1.1902,0.01
2019-09-05,1.1911,1.1911,0.08
2019-09-06,1.1913,1.1913,0.02
2019-09-09,1.1922,1.1922,0.08
2019-09-10,1.1923,1.1923,0.01
2019-09-11,1.1924,1.1924,0.01
2019-09-12,1.1918,1.1918,-0.05
2019-09-16,1.1920,1.1920,0.02
2019-09-17,1.1922,1.1922,0.02
2019-09-18,1.1921,1.1921,-0.01
2019-09-19,1.1921,1.1921,0.00
2019-09-20,1.1919,1.1919,-0.02
2019-09-23,1.1921,1.1921,0.02
2019-09-24,1.1923,1.1923,0.02
2019-09-25,1.1922,1.1922,-0.01
2019-09-26,1.1921,1.1921,-0.01
2019-09-27,1.1922,1.1922,0.01
2019-09-30,1.1927,1.1927,0.04
2019-10-08,1.1935,1.1935,0.07
2019-10-09,1.1937,1.1937,0.02
2019-10-10,1.1938,1.1938,0.01
2019-10-11,1.1938,1.1938,0.00
2019-10-14,1.1938,1.1938,0.00
2019-10-15,1.1937,1.1937,-0.01
2019-10-16,1.1937,1.1937,0.00
2019-10-17,1.1938,1.1938,0.01
2019-10-18,1.1937,1.1937,-0.01
2019-10-21,1.1932,1.1932,-0.04
2019-10-22,1.1928,1.1928,-0.03
2019-10-23,1.1927,1.1927,-0.01
2019-10-24,1.1922,1.1922,-0.04
2019-10-25,1.1920,1.1920,-0.02
2019-10-28,1.1917,1.1917,-0.03
2019-10-29,1.1909,1.1909,-0.07
2019-10-30,1.1902,1.1902,-0.06
2019-10-31,1.1895,1.1895,-0.06
2019-11-01,1.1894,1.1894,-0.01
2019-11-04,1.1896,1.1896,0.02
2019-11-05,1.1896,1.1896,0.00
2019-11-06,1.1901,1.1901,0.04
2019-11-07,1.1904,1.1904,0.03
2019-11-08,1.1907,1.1907,0.03
2019-11-11,1.1910,1.1910,0.03
2019-11-12,1.1917,1.1917,0.06
2019-11-13,1.1918,1.1918,0.01
2019-11-14,1.1920,1.1920,0.02
2019-11-15,1.1924,1.1924,0.03
2019-11-18,1.1929,1.1929,0.04
2019-11-19,1.1932,1.1932,0.03
2019-11-20,1.1934,1.1934,0.02
2019-11-21,1.1939,1.1939,0.04
2019-11-22,1.1940,1.1940,0.01
2019-11-25,1.1943,1.1943,0.03
2019-11-26,1.1944,1.1944,0.01
2019-11-27,1.1945,1.1945,0.01
2019-11-28,1.1947,1.1947,0.02
2019-11-29,1.1948,1.1948,0.01
2019-12-02,1.1950,1.1950,0.02
2019-12-03,1.1950,1.1950,0.00
2019-12-04,1.1952,1.1952,0.02
2019-12-05,1.1953,1.1953,0.01
2019-12-06,1.1954,1.1954,0.01
2019-12-09,1.1956,1.1956,0.02
2019-12-10,1.1956,1.1956,0.00
2019-12-11,1.1960,1.1960,0.03
2019-12-12,1.1961,1.1961,0.01
2019-12-13,1.1961,1.1961,0.00
2019-12-16,1.1962,1.1962,0.01
2019-12-17,1.1962,1.1962,0.00
2019-12-18,1.1961,1.1961,-0.01
2019-12-19,1.1962,1.1962,0.01
2019-12-20,1.1962,1.1962,0.00
2019-12-23,1.1963,1.1963,0.01
2019-12-24,1.1966,1.1966,0.03
2019-12-25,1.1970,1.1970,0.03
2019-12-26,1.1975,1.1975,0.04
2019-12-27,1.1977,1.1977,0.02
2019-12-30,1.1981,1.1981,0.03
2019-12-31,1.1983,1.1983,0.02
2020-01-02,1.1988,1.1988,0.04
2020-01-03,1.1991,1.1991,0.03
2020-01-06,1.1995,1.1995,0.03
2020-01-07,1.1997,1.1997,0.02
2020-01-08,1.2000,1.2000,0.03
