净值日期,单位净值,累计净值,日增长率
2019-09-16,0.1364,0.1364,6.48
2019-09-17,0.1329,0.1329,-2.57
2019-09-18,0.1320,0.1320,-0.68
2019-09-19,0.1313,0.1313,-0.53
2019-09-20,0.1317,0.1317,0.30
2019-09-23,0.1318,0.1318,0.08
2019-09-24,0.1294,0.1294,-1.82
2019-09-25,0.1300,0.1300,0.46
2019-09-26,0.1282,0.1282,-1.38
2019-09-27,0.1285,0.1285,0.23
2019-09-30,0.1276,0.1276,-0.70
2019-10-08,0.1209,0.1209,-5.25
2019-10-09,0.1223,0.1223,1.16
2019-10-10,0.1241,0.1241,1.47
2019-10-11,0.1260,0.1260,1.53
2019-10-14,0.1252,0.1252,-0.63
2019-10-15,0.1259,0.1259,0.56
2019-10-16,0.1245,0.1245,-1.11
2019-10-17,0.1247,0.1247,0.16
2019-10-18,0.1236,0.1236,-0.88
2019-10-21,0.1255,0.1255,1.54
2019-10-22,0.1273,0.1273,1.43
2019-10-23,0.1283,0.1283,0.79
2019-10-24,0.1287,0.1287,0.31
2019-10-25,0.1302,0.1302,1.17
2019-10-28,0.1294,0.1294,-0.61
2019-10-29,0.1310,0.1310,1.24
2019-10-30,0.1275,0.1275,-2.67
2019-10-31,0.1270,0.1270,-0.39
2019-11-01,0.1307,0.1307,2.91
2019-11-04,0.1338,0.1338,2.37
2019-11-05,0.1339,0.1339,0.07
2019-11-06,0.1308,0.1308,-2.32
2019-11-07,0.1334,0.1334,1.99
2019-11-08,0.1336,0.1336,0.15
2019-11-11,0.1323,0.1323,-0.97
2019-11-12,0.1317,0.1317,-0.45
2019-11-13,0.1303,0.1303,-1.06
2019-11-14,0.1302,0.1302,-0.08
2019-11-15,0.1313,0.1313,0.84
2019-11-18,0.1292,0.1292,-1.60
2019-11-19,0.1270,0.1270,-1.70
2019-11-20,0.1283,0.1283,1.02
2019-11-21,0.1300,0.1300,1.33
2019-11-22,0.1292,0.1292,-0.62
2019-11-25,0.1300,0.1300,0.62
2019-11-26,0.1281,0.1281,-1.46
2019-11-27,0.1286,0.1286,0.39
2019-11-28,0.1286,0.1286,0.00
2019-11-29,0.1268,0.1268,-1.40
2019-12-02,0.1268,0.1268,0.00
2019-12-03,0.1245,0.1245,-1.81
2019-12-04,0.1269,0.1269,1.93
2019-12-05,0.1259,0.1259,-0.79
2019-12-06,0.1290,0.1290,2.46
2019-12-09,0.1285,0.1285,-0.39
2019-12-10,0.1291,0.1291,0.47
2019-12-11,0.1286,0.1286,-0.39
2019-12-12,0.1315,0.1315,2.26
2019-12-13,0.1303,0.1303,-0.91
2019-12-16,0.1329,0.1329,2.00
2019-12-17,0.1340,0.1340,0.83
2019-12-18,0.1345,0.1345,0.37
2019-12-19,0.1350,0.1350,0.37
2019-12-20,0.1359,0.1359,0.67
2019-12-23,0.1377,0.1377,1.32
2019-12-24,0.1380,0.1380,0.22
2019-12-25,0.1379,0.1379,-0.07
2019-12-26,0.1379,0.1379,0.00
2019-12-27,0.1369,0.1369,-0.73
2019-12-30,0.1362,0.1362,-0.51
2019-12-31,0.1377,0.1377,1.10
2020-01-02,0.1383,0.1383,0.44
2020-01-03,0.1379,0.1379,-0.29
2020-01-06,0.1394,0.1394,1.09
2020-01-07,0.1405,0.1405,0.79
2020-01-08,0.1372,0.1372,-2.35
2020-01-09,0.1384,0.1384,0.87
2020-01-10,0.1375,0.1375,-0.65
2020-01-13,0.1368,0.1368,-0.51
2020-01-14,0.1377,0.1377,0.66
2020-01-15,0.1365,0.1365,-0.87
2020-01-16,0.1365,0.1365,0.00
2020-01-17,0.1355,0.1355,-0.73
2020-01-20,0.1354,0.1354,-0.07
2020-01-21,0.1329,0.1329,-1.85
2020-01-22,0.1310,0.1310,-1.43
2020-01-23,0.1300,0.1300,0.00
2020-02-03,0.1189,0.1189,-8.54
2020-02-04,0.1194,0.1194,0.42
2020-02-05,0.1241,0.1241,3.94
2020-02-06,0.1225,0.1225,-1.29
2020-02-07,0.1214,0.1214,-0.90
2020-02-10,0.1202,0.1202,-0.99
2020-02-11,0.1212,0.1212,0.83
2020-02-12,0.1227,0.1227,1.24
2020-02-13,0.1223,0.1223,-0.33
2020-02-14,0.1213,0.1213,-0.82
2020-02-17,0.1213,0.1213,0.00
2020-02-18,0.1203,0.1203,-0.82
2020-02-19,0.1229,0.1229,2.16
2020-02-20,0.1234,0.1234,0.41
2020-02-21,0.1215,0.1215,-1.54
2020-02-24,0.1155,0.1155,-4.94
2020-02-25,0.1102,0.1102,-4.59
2020-02-26,0.1060,0.1060,-3.81
2020-02-27,0.0999,0.0999,-5.75
2020-02-28,0.1022,0.1022,2.30
2020-03-02,0.1030,0.1030,0.78
2020-03-03,0.1001,0.1001,-2.82
2020-03-04,0.1012,0.1012,1.10
2020-03-05,0.0976,0.0976,-3.56
2020-03-06,0.0921,0.0921,-5.64
2020-03-09,0.0760,0.0760,-17.48
2020-03-10,0.0788,0.0788,3.68
2020-03-11,0.0749,0.0749,-4.95
2020-03-12,0.0696,0.0696,-7.08
2020-03-13,0.0742,0.0742,6.61
2020-03-16,0.0695,0.0695,-6.33
2020-03-17,0.0682,0.0682,-1.87
2020-03-18,0.0631,0.0631,-7.48
2020-03-19,0.0680,0.0680,7.77
2020-03-20,0.0696,0.0696,2.35
2020-03-23,0.0646,0.0646,-7.18
2020-03-24,0.0735,0.0735,13.78
2020-03-25,0.0757,0.0757,2.99
2020-03-26,0.0787,0.0787,3.96
2020-03-27,0.0741,0.0741,-5.85
2020-03-30,0.0741,0.0741,0.00
2020-03-31,0.0757,0.0757,2.16
2020-04-01,0.0719,0.0719,-5.02
2020-04-02,0.0776,0.0776,7.93
2020-04-03,0.0778,0.0778,0.26
2020-04-07,0.0828,0.0828,6.43
2020-04-08,0.0891,0.0891,7.61
2020-04-09,0.0885,0.0885,-0.67
2020-04-10,0.0885,0.0885,0.00
2020-04-13,0.0880,0.0880,-0.57
2020-04-14,0.0875,0.0875,-0.57
2020-04-15,0.0836,0.0836,-4.46
2020-04-16,0.0794,0.0794,-5.02
2020-04-17,0.0883,0.0883,11.21
2020-04-20,0.0871,0.0871,-1.36
2020-04-21,0.0861,0.0861,-1.15
2020-04-22,0.0896,0.0896,4.07
2020-04-23,0.0925,0.0925,3.24
2020-04-24,0.0927,0.0927,0.22
2020-04-27,0.0951,0.0951,2.59
2020-04-28,0.0976,0.0976,2.63
2020-04-29,0.1076,0.1076,10.25
2020-04-30,0.1074,0.1074,-0.19
2020-05-06,0.1010,0.1010,-5.96
2020-05-07,0.1038,0.1038,2.77
2020-05-08,0.1087,0.1087,4.72
2020-05-11,0.1064,0.1064,-2.12
2020-05-12,0.1046,0.1046,-1.69
2020-05-13,0.0997,0.0997,-4.68
2020-05-14,0.1000,0.1000,0.30
2020-05-15,0.1006,0.1006,0.60
2020-05-18,0.1098,0.1098,9.15
2020-05-19,0.1068,0.1068,-2.73
2020-05-20,0.1108,0.1108,3.75
2020-05-21,0.1097,0.1097,-0.99
2020-05-22,0.1095,0.1095,-0.18
2020-05-25,0.1095,0.1095,0.00
2020-05-26,0.1118,0.1118,2.10
2020-05-27,0.1132,0.1132,1.25
2020-05-28,0.1093,0.1093,-3.45
2020-05-29,0.1075,0.1075,-1.65
2020-06-01,0.1099,0.1099,2.23
2020-06-02,0.1137,0.1137,3.46
2020-06-03,0.1167,0.1167,2.64
2020-06-04,0.1172,0.1172,0.43
2020-06-05,0.1272,0.1272,8.53
2020-06-08,0.1347,0.1347,5.90
2020-06-09,0.1273,0.1273,-5.49
2020-06-10,0.1203,0.1203,-5.50
2020-06-11,0.1092,0.1092,-9.23
2020-06-12,0.1130,0.1130,3.48
2020-06-15,0.1131,0.1131,0.09
2020-06-16,0.1166,0.1166,3.09
2020-06-17,0.1118,0.1118,-4.12
2020-06-18,0.1136,0.1136,1.61
2020-06-19,0.1120,0.1120,-1.41
2020-06-22,0.1118,0.1118,-0.18
2020-06-23,0.1117,0.1117,-0.09
2020-06-24,0.1058,0.1058,-5.28
2020-06-29,0.1052,0.1052,-0.57
2020-06-30,0.1081,0.1081,2.76
2020-07-01,0.1052,0.1052,-2.68
2020-07-02,0.1069,0.1069,1.62
2020-07-03,0.1069,0.1069,0.00
2020-07-06,0.1072,0.1072,0.28
2020-07-07,0.1036,0.1036,-3.36
2020-07-08,0.1035,0.1035,-0.10
2020-07-09,0.0979,0.0979,-5.41
2020-07-10,0.1010,0.1010,3.17
2020-07-13,0.0996,0.0996,-1.39
2020-07-14,0.1033,0.1033,3.71
2020-07-15,0.1059,0.1059,2.52
2020-07-16,0.1057,0.1057,-0.19
2020-07-17,0.1039,0.1039,-1.70
2020-07-20,0.1030,0.1030,-0.87
2020-07-21,0.1094,0.1094,6.21
2020-07-22,0.1081,0.1081,-1.19
2020-07-23,0.1077,0.1077,-0.37
2020-07-24,0.1072,0.1072,-0.46
2020-07-27,0.1056,0.1056,-1.49
2020-07-28,0.1039,0.1039,-1.61
2020-07-29,0.1070,0.1070,2.98
2020-07-30,0.1036,0.1036,-3.18
2020-07-31,0.1038,0.1038,0.19
2020-08-03,0.1037,0.1037,-0.10
2020-08-04,0.1057,0.1057,1.93
2020-08-05,0.1074,0.1074,1.61
2020-08-06,0.1064,0.1064,-0.93
2020-08-07,0.1075,0.1075,1.03
2020-08-10,0.1109,0.1109,3.16
2020-08-11,0.1095,0.1095,-1.26
2020-08-12,0.1114,0.1114,1.74
2020-08-13,0.1088,0.1088,-2.33
2020-08-14,0.1107,0.1107,1.75
2020-08-17,0.1098,0.1098,-0.81
2020-08-18,0.1082,0.1082,-1.46
2020-08-19,0.1070,0.1070,-1.11
2020-08-20,0.1043,0.1043,-2.52
2020-08-21,0.1032,0.1032,-1.05
2020-08-24,0.1059,0.1059,2.62
2020-08-25,0.1059,0.1059,0.00
2020-08-26,0.1030,0.1030,-2.74
2020-08-27,0.1042,0.1042,1.17
2020-08-28,0.1059,0.1059,1.63
2020-08-31,0.1033,0.1033,-2.46
2020-09-01,0.1029,0.1029,-0.39
2020-09-02,0.1013,0.1013,-1.55
2020-09-03,0.1003,0.1003,-0.99
2020-09-04,0.1000,0.1000,-0.30
2020-09-07,0.1000,0.1000,0.00
2020-09-08,0.0954,0.0954,-4.60
2020-09-09,0.0962,0.0962,0.84
2020-09-10,0.0915,0.0915,-4.89
2020-09-11,0.0922,0.0922,0.77
2020-09-14,0.0937,0.0937,1.63
2020-09-15,0.0931,0.0931,-0.64
2020-09-16,0.0970,0.0970,4.19
2020-09-17,0.0974,0.0974,0.41
2020-09-18,0.0969,0.0969,-0.51
2020-09-21,0.0936,0.0936,-3.41
2020-09-22,0.0932,0.0932,-0.43
2020-09-23,0.0890,0.0890,-4.51
2020-09-24,0.0895,0.0895,0.56
2020-09-25,0.0894,0.0894,-0.11
2020-09-28,0.0913,0.0913,2.13
2020-09-29,0.0888,0.0888,-2.74
2020-09-30,0.0882,0.0882,-0.68
2020-10-09,0.0921,0.0921,4.42
2020-10-12,0.0928,0.0928,0.76
2020-10-13,0.0911,0.0911,-1.83
2020-10-14,0.0916,0.0916,0.55
2020-10-15,0.0933,0.0933,1.86
2020-10-16,0.0905,0.0905,-3.00
2020-10-19,0.0882,0.0882,-2.54
2020-10-20,0.0895,0.0895,1.47
2020-10-21,0.0871,0.0871,-2.68
2020-10-22,0.0906,0.0906,4.02
2020-10-23,0.0913,0.0913,0.77
2020-10-26,0.0867,0.0867,-5.04
2020-10-27,0.0859,0.0859,-0.92
2020-10-28,0.0818,0.0818,-4.77
2020-10-29,0.0839,0.0839,2.57
2020-10-30,0.0840,0.0840,0.12
2020-11-02,0.0868,0.0868,3.33
2020-11-03,0.0861,0.0861,-0.81
2020-11-04,0.0866,0.0866,0.58
2020-11-05,0.0866,0.0866,0.00
2020-11-06,0.0846,0.0846,-2.31
2020-11-09,0.0974,0.0974,15.13
2020-11-10,0.1006,0.1006,3.29
2020-11-11,0.1004,0.1004,-0.20
2020-11-12,0.0962,0.0962,-4.18
2020-11-13,0.1011,0.1011,5.09
2020-11-16,0.1070,0.1070,5.84
2020-11-17,0.1086,0.1086,1.50
2020-11-18,0.1064,0.1064,-2.03
2020-11-19,0.1082,0.1082,1.69
2020-11-20,0.1075,0.1075,-0.65
2020-11-23,0.1155,0.1155,7.44
2020-11-24,0.1205,0.1205,4.33
2020-11-25,0.1186,0.1186,-1.58
2020-11-26,0.1185,0.1185,-0.08
2020-11-27,0.1169,0.1169,-1.35
2020-11-30,0.1099,0.1099,-5.99
2020-12-01,0.1099,0.1099,0.00
2020-12-02,0.1128,0.1128,2.64
2020-12-03,0.1144,0.1144,1.42
2020-12-04,0.1222,0.1222,6.82
2020-12-07,0.1189,0.1189,-2.70
2020-12-08,0.1198,0.1198,0.76
2020-12-09,0.1206,0.1206,0.67
2020-12-10,0.1252,0.1252,3.81
2020-12-11,0.1231,0.1231,-1.68
2020-12-14,0.1192,0.1192,-3.17
2020-12-15,0.1216,0.1216,2.01
2020-12-16,0.1204,0.1204,-0.99
2020-12-17,0.1197,0.1197,-0.58
2020-12-18,0.1182,0.1182,-1.25
2020-12-21,0.1163,0.1163,-1.61
2020-12-22,0.1145,0.1145,-1.55
2020-12-23,0.1187,0.1187,3.67
2020-12-24,0.1174,0.1174,-1.10
2020-12-25,0.1174,0.1174,0.00
2020-12-28,0.1161,0.1161,-1.11
2020-12-29,0.1156,0.1156,-0.43
2020-12-30,0.1189,0.1189,2.85
2020-12-31,0.1178,0.1178,-0.93
2021-01-04,0.1179,0.1179,0.08
2021-01-05,0.1242,0.1242,5.34
2021-01-06,0.1277,0.1277,2.82
2021-01-07,0.1310,0.1310,2.58
2021-01-08,0.1295,0.1295,-1.15
2021-01-11,0.1317,0.1317,1.70
2021-01-12,0.1377,0.1377,4.56
2021-01-13,0.1349,0.1349,-2.03
2021-01-14,0.1386,0.1386,2.74
2021-01-15,0.1337,0.1337,-3.54
2021-01-18,0.1337,0.1337,0.00
2021-01-19,0.1366,0.1366,2.17
2021-01-20,0.1359,0.1359,-0.51
2021-01-21,0.1309,0.1309,-3.68
2021-01-22,0.1308,0.1308,-0.08
2021-01-25,0.1301,0.1301,-0.54
2021-01-26,0.1270,0.1270,-2.38
2021-01-27,0.1265,0.1265,-0.39
2021-01-28,0.1276,0.1276,0.87
2021-01-29,0.1236,0.1236,-3.13
2021-02-01,0.1250,0.1250,1.13
2021-02-02,0.1263,0.1263,1.04
2021-02-03,0.1329,0.1329,5.23
2021-02-04,0.1338,0.1338,0.68
2021-02-05,0.1340,0.1340,0.15
2021-02-08,0.1408,0.1408,5.07
2021-02-09,0.1390,0.1390,-1.28
2021-02-10,0.1417,0.1417,1.94
2021-02-18,0.1439,0.1439,1.55
2021-02-19,0.1476,0.1476,2.57
2021-02-22,0.1525,0.1525,3.32
2021-02-23,0.1560,0.1560,2.30
2021-02-24,0.1614,0.1614,3.46
2021-02-25,0.1575,0.1575,-2.42
2021-02-26,0.1543,0.1543,-2.03
2021-03-01,0.1568,0.1568,1.62
2021-03-02,0.1557,0.1557,-0.70
2021-03-03,0.1589,0.1589,2.06
2021-03-04,0.1638,0.1638,3.08
2021-03-05,0.1694,0.1694,3.42
2021-03-08,0.1685,0.1685,-0.53
2021-03-09,0.1647,0.1647,-2.26
2021-03-10,0.1688,0.1688,2.49
2021-03-11,0.1706,0.1706,1.07
2021-03-12,0.1698,0.1698,-0.47
2021-03-15,0.1692,0.1692,-0.35
2021-03-16,0.1649,0.1649,-2.54
2021-03-17,0.1663,0.1663,0.85
2021-03-18,0.1569,0.1569,-5.65
2021-03-19,0.1590,0.1590,1.34
2021-03-22,0.1569,0.1569,-1.32
2021-03-23,0.1536,0.1536,-2.10
2021-03-24,0.1573,0.1573,2.41
2021-03-25,0.1588,0.1588,0.95
2021-03-26,0.1631,0.1631,2.71
2021-03-29,0.1596,0.1596,-2.15
2021-03-30,0.1590,0.1590,-0.38
2021-03-31,0.1582,0.1582,-0.50
2021-04-01,0.1646,0.1646,4.05
2021-04-02,0.1646,0.1646,0.00
2021-04-06,0.1588,0.1588,-3.52
2021-04-07,0.1594,0.1594,0.38
2021-04-08,0.1566,0.1566,-1.76
2021-04-09,0.1554,0.1554,-0.77
2021-04-12,0.1533,0.1533,-1.35
2021-04-13,0.1534,0.1534,0.07
2021-04-14,0.1589,0.1589,3.59
2021-04-15,0.1576,0.1576,-0.82
2021-04-16,0.1554,0.1554,-1.40
2021-04-19,0.1552,0.1552,-0.13
2021-04-20,0.1497,0.1497,-3.54
2021-04-21,0.1520,0.1520,1.54
2021-04-22,0.1505,0.1505,-0.99
2021-04-23,0.1524,0.1524,1.26
2021-04-26,0.1544,0.1544,1.31
2021-04-27,0.1571,0.1571,1.75
2021-04-28,0.1634,0.1634,4.01
2021-04-29,0.1643,0.1643,0.55
2021-04-30,0.1606,0.1606,-2.25
2021-05-06,0.1699,0.1699,5.79
2021-05-07,0.1745,0.1745,2.71
2021-05-10,0.1737,0.1737,-0.46
2021-05-11,0.1706,0.1706,-1.78
2021-05-12,0.1708,0.1708,0.12
2021-05-13,0.1673,0.1673,-2.05
2021-05-14,0.1742,0.1742,4.12
2021-05-17,0.1788,0.1788,2.64
2021-05-18,0.1755,0.1755,-1.85
2021-05-19,0.1719,0.1719,-2.05
2021-05-20,0.1714,0.1714,-0.29
2021-05-21,0.1716,0.1716,0.12
2021-05-24,0.1731,0.1731,0.87
2021-05-25,0.1696,0.1696,-2.02
2021-05-26,0.1723,0.1723,1.59
2021-05-27,0.1737,0.1737,0.81
2021-05-28,0.1739,0.1739,0.12
2021-05-31,0.1739,0.1739,0.00
2021-06-01,0.1824,0.1824,4.89
2021-06-02,0.1851,0.1851,1.48
2021-06-03,0.1858,0.1858,0.38
2021-06-04,0.1875,0.1875,0.91
2021-06-07,0.1879,0.1879,0.21
2021-06-08,0.1891,0.1891,0.64
2021-06-09,0.1870,0.1870,-1.11
2021-06-10,0.1866,0.1866,-0.21
2021-06-11,0.1870,0.1870,0.21
2021-06-15,0.1887,0.1887,0.91
2021-06-16,0.1874,0.1874,-0.69
2021-06-17,0.1799,0.1799,-4.00
2021-06-18,0.1758,0.1758,-2.28
2021-06-21,0.1845,0.1845,4.95
2021-06-22,0.1850,0.1850,0.27
2021-06-23,0.1862,0.1862,0.65
2021-06-24,0.1884,0.1884,1.18
2021-06-25,0.1900,0.1900,0.85
2021-06-28,0.1827,0.1827,-3.84
2021-06-29,0.1816,0.1816,-0.60
2021-06-30,0.1851,0.1851,1.93
2021-07-01,0.1892,0.1892,2.22
2021-07-02,0.1878,0.1878,-0.74
2021-07-05,0.1878,0.1878,0.00
2021-07-06,0.1813,0.1813,-3.46
2021-07-07,0.1777,0.1777,-1.99
2021-07-08,0.1775,0.1775,-0.11
2021-07-09,0.1812,0.1812,2.08
2021-07-12,0.1806,0.1806,-0.33
2021-07-13,0.1791,0.1791,-0.83
2021-07-14,0.1724,0.1724,-3.74
2021-07-15,0.1692,0.1692,-1.86
2021-07-16,0.1643,0.1643,-2.90
2021-07-19,0.1580,0.1580,-3.83
2021-07-20,0.1608,0.1608,1.77
2021-07-21,0.1671,0.1671,3.92
2021-07-22,0.1652,0.1652,-1.14
2021-07-23,0.1639,0.1639,-0.79
2021-07-26,0.1681,0.1681,2.56
2021-07-27,0.1652,0.1652,-1.73
2021-07-28,0.1676,0.1676,1.45
2021-07-29,0.1680,0.1680,0.24
2021-07-30,0.1656,0.1656,-1.43
2021-08-02,0.1633,0.1633,-1.39
2021-08-03,0.1674,0.1674,2.51
2021-08-04,0.1615,0.1615,-3.52
2021-08-05,0.1651,0.1651,2.23
2021-08-06,0.1663,0.1663,0.73
2021-08-09,0.1636,0.1636,-1.62
2021-08-10,0.1672,0.1672,2.20
2021-08-11,0.1682,0.1682,0.60
2021-08-12,0.1683,0.1683,0.06
2021-08-13,0.1647,0.1647,-2.14
2021-08-16,0.1606,0.1606,-2.49
2021-08-17,0.1596,0.1596,-0.62
2021-08-18,0.1563,0.1563,-2.07
2021-08-19,0.1524,0.1524,-2.50
2021-08-20,0.1532,0.1532,0.52
2021-08-23,0.1595,0.1595,4.11
2021-08-24,0.1627,0.1627,2.01
2021-08-25,0.1651,0.1651,1.48
2021-08-26,0.1625,0.1625,-1.57
2021-08-27,0.1685,0.1685,3.69
2021-08-30,0.1662,0.1662,-1.36
2021-08-31,0.1662,0.1662,0.00
2021-09-01,0.1639,0.1639,-1.38
2021-09-02,0.1686,0.1686,2.87
2021-09-03,0.1682,0.1682,-0.24
2021-09-06,0.1681,0.1681,-0.06
2021-09-07,0.1675,0.1675,-0.36
2021-09-08,0.1655,0.1655,-1.19
2021-09-09,0.1659,0.1659,0.24
2021-09-10,0.1654,0.1654,-0.30
2021-09-13,0.1711,0.1711,3.45
2021-09-14,0.1678,0.1678,-1.93
2021-09-15,0.1761,0.1761,4.95
2021-09-16,0.1742,0.1742,-1.08
2021-09-17,0.1730,0.1730,-0.69
2021-09-22,0.1755,0.1755,1.45
2021-09-23,0.1817,0.1817,3.53
2021-09-24,0.1834,0.1834,0.94
2021-09-27,0.1919,0.1919,4.63
2021-09-28,0.1915,0.1915,-0.21
